Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
291	bad	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	fedatən	nan	- f e d a t - ə - - n - - - - -	"('bad', 'alor1247-baran', ""'datɛ"")"	datasets/keraf/Ile_Ape.tsv	169. Jelek
294	near	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	dahe	nan	d a - h e - -	"('near', 'alor1247-baran', ""'dah:ɛ"")"	datasets/keraf/Ile_Ape.tsv	181. Dekat 
295	far	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	doa(n)	nan	- - - - d - - oa ( n )	"('far', 'alor1247-baran', ""'ʤuaŋ"")"	datasets/keraf/Ile_Ape.tsv	182. Jauh 
296	wet	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	nəmaŋ	nan	- - n ə m - a ŋ	('wet', 'lama1277-baipi', 'kədəmu')	datasets/keraf/Ile_Ape.tsv	145. Basah 
297	dry	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	mara	nan	- m a - - r - - - - a - -	"('dry', 'alor1247-baran', ""'mara"")"	datasets/keraf/Ile_Ape.tsv	144. Kering 
299	long	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	bəlahakən	nan	b ə l a h a k ə n	('far', 'sika1262-hewa', 'blaʋir')	datasets/keraf/Ile_Ape.tsv	160. Panjang 
301	short	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kərukən	nan	k ə r u k ə n	('short', 'lama1277-bama', 'lere')	datasets/keraf/Ile_Ape.tsv	159. Pendek 
303	thin (non-human)	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	nipi	nan	- - n i p - - i -	('thin (non-human)', 'lama1277-baipi', 'mənipi')	datasets/keraf/Ile_Ape.tsv	161. Tipis 
305	thick	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	fəran	nan	- - - - f ə r - a n	('thick', 'lama1277-botun', 'pəwərã')	datasets/keraf/Ile_Ape.tsv	162. Tebal 
309	dirty	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	milan	nan	- - m i l a n -	('dirty', 'lama1277-baipi', 'milã')	datasets/keraf/Ile_Ape.tsv	14. Kotor
311	sharp	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	dəkət	nan	- - d ə k ə t -	('sharp', 'lama1277-baipi', 'dəkət')	datasets/keraf/Ile_Ape.tsv	81. Tajam 
