Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
192	child	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	anuja	nan	- - - - - - a n u - j a -	('child', 'alor1247-baran', 'ʔanaŋ')	datasets/keraf/Mingar.tsv	56. Anak
193	man	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	analaki	nan	- a n a - - - l a k i -	"('man', 'alor1247-baran', ""ka'lake"")"	datasets/keraf/Mingar.tsv	54. Laki-laki
194	woman	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	gəraporu	nan	g ə r a p o r u	('woman', 'lama1277-imulo', 'gərapor')	datasets/keraf/Mingar.tsv	55. Wanita
195	husband	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	analaki	nan	- - - - a n a - l a k - - - i - -	"('husband', 'alor1247-baran', ""ka'lake"")"	datasets/keraf/Mingar.tsv	57. Suami
196	wife	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	gərapu	nan	g ə r a p u	('wife', 'lama1277-lewop', 'gərapu')	datasets/keraf/Mingar.tsv	58. Isteri
197	mother	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	ina	nan	- - i n a - -	('mother', 'lama1277-belan', 'ina')	datasets/keraf/Mingar.tsv	59. Ibu
198	father	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	ama	nan	- - a m a - -	('father', 'keda1252', 'ame')	datasets/keraf/Mingar.tsv	60. Bapak
199	older sibling	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kaka	nan	- k - a k - - a - -	"('older sibling', 'alor1247-munas', ""'kakaŋ"")"	datasets/keraf/Mingar.tsv	61. Kakak
200	younger sibling	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	waji	nan	w a j i - - - - - - - - - -	"('younger sibling', 'alor1247-besar', ""'ariŋ"")"	datasets/keraf/Mingar.tsv	62. Adik
203	1sg	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	go	nan	- - g o - -	('1sg', 'alor1247-baran', 'go:')	datasets/keraf/Mingar.tsv	184. Saya 
204	2sg (informal)	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	mo	nan	m o - -	('2sg (informal)', 'lama1277-baipi', 'mio')	datasets/keraf/Mingar.tsv	185. Engkau/ kamu 
206	3sg	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	na	nan	n a - - -	"('3sg', 'alor1247-baran', ""'nɔ:"")"	datasets/keraf/Mingar.tsv	186. Dia 
207	1pl excl	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kame	nan	k a m e	('1pl excl', 'lama1277-baipi', 'kame')	datasets/keraf/Mingar.tsv	188. Kami 
208	1pl incl	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	tite	nan	t i t e	('1pl incl', 'lama1277-baipi', 'tite')	datasets/keraf/Mingar.tsv	187. Kita 
210	3pl	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	daro	nan	- - d a r o	('3pl', 'lama1277-adona', 'ˈraʔe')	datasets/keraf/Mingar.tsv	189. Mereka 
212	and	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	we	nan	w e	('and', 'lama1277-minga', 'we')	datasets/keraf/Mingar.tsv	197. Dan 
213	because	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	pukɤ	nan	- - p u k ɤ -	('because', 'lama1277-belan', 'puk')	datasets/keraf/Mingar.tsv	199. Sebab 
214	if	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	kalu	nan	k a l u - - -	('if', 'lama1277-baipi', 'kalu')	datasets/keraf/Mingar.tsv	200. Jikalau 
215	with	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	we	nan	w e	('with', 'lama1277-lewot', 'fe')	datasets/keraf/Mingar.tsv	198. Dengan
216	what?	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	alaku	nan	a l a k u	('what?', 'lama1277-adona', 'ˈʔaku')	datasets/keraf/Mingar.tsv	190. Apa 
217	who?	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	henaku	nan	h e n a k u	('who?', 'lama1277-baipi', 'hege')	datasets/keraf/Mingar.tsv	191. Siapa 
218	where?	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	maga	nan	- - m a g a - -	('where?', 'lama1277-baipi', 'təga')	datasets/keraf/Mingar.tsv	183. Di mana 
219	when?	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	jəma pira	nan	- j ə m a _ p i r a	('when?', 'lama1277-baipi', 'arəmpira')	datasets/keraf/Mingar.tsv	174. Bilamana 
223	this	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	nakri	nan	- - n a k - r i	('this', 'lama1277-baipi', 'pi')	datasets/keraf/Mingar.tsv	179. Ini 
224	that	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	nakre	nan	n a k - r e	('that', 'lama1277-imulo', 'nakre')	datasets/keraf/Mingar.tsv	180. Itu 
227	here	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	rori	nan	r o r i - -	('here', 'lama1277-baipi', 'tiwi')	datasets/keraf/Mingar.tsv	177. Di sini 
228	there	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	nakre	nan	n a k r e	('there', 'lama1277-minga', 'nakre')	datasets/keraf/Mingar.tsv	178. Di situ 
231	left (side)	lama1277-minga	Lamaholot-Mingar	Austronesian	8Lembata	səmeki	nan	s ə m e k i - - -	('left (side)', 'lama1277-belan', 'seki')	datasets/keraf/Mingar.tsv	2. Kiri
