Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
296	wet	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	nəmʔe	nan	nan	('wet', 'cent2245-hewa', 'gəma')	nan	145. Basah 
297	dry	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	marʔã	nan	nan	('dry', 'adon1237', 'ˈmaʔrã')	nan	144. Kering 
299	long	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bəlahã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	160. Panjang 
301	short	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kəsʔu	nan	nan	('short', 'lama1277-bama', 'lere')	nan	159. Pendek 
303	thin (non-human)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bənipi	nan	nan	('thin (non-human)', 'cent2245-hewa', 'leler')	nan	161. Tipis 
305	thick	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	pənəŋe	nan	nan	('thick', 'lama1277-belan', 'pəŋe')	nan	162. Tebal 
309	dirty	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	milã	nan	nan	('below', 'adon1237', 'leˈrerˈʔẽ,_lali_laŋũ')	nan	14. Kotor
311	sharp	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bərəkət	nan	nan	('sharp', 'cent2245-hewa', 'bain')	nan	81. Tajam 
312	blunt; dull	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kəmoŋo	nan	nan	('blunt; dull', 'cent2245-hewa', 'bohu')	nan	82. Tumpul 
313	heavy	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bənaʔat	nan	nan	('heavy', 'adon1237', 'ˈbaʔat')	nan	147. Berat 
315	straight	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	murã	nan	nan	('straight', 'abui1241-fuime', 'mulang')	nan	165. Lurus 
316	wide	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	belã	nan	nan	('wide', 'adan1251-lawah', 'bɛrɛŋ')	nan	164. Luas 
317	narrow	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kənipo	nan	nan	('narrow', 'lama1277-baipi', 'gələgipət')	nan	163. Sempit 
321	rotten	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	wãu	nan	nan	('rotten', 'cent2245-hewa', 'wauk')	nan	111. Busuk 
326	flat	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	lere	nan	nan	('flat', 'cent2245-hewa', 'rata')	nan	146. Rata 
329	black	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	mitəm	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	152. Hitam 
330	white	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	burʔa	nan	nan	('white', 'adon1237', 'ˈburaʔ')	nan	153. Putih 
331	red	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	meʔã	nan	nan	('red', 'cent2245-hewa', 'meran')	nan	154. Merah 
332	green	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	pətaŋənə	nan	nan	"('green', 'alor1247-munas', ""'taŋaŋ"")"	nan	156. Hijau 
334	yellow	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kumhã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	155. Kuning 
341	scared	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	takut	nan	nan	"('scared', 'alor1247-baran', ""'taku"")"	nan	25. Takut
343	to see	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bəlele	nan	nan	('to see', 'alor1249-sar-a', 'bil')	nan	48. Melihat
344	to hear	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	dəŋa	nan	nan	('to hear', 'cent2245-hewa', 'diʔin')	nan	46. Dengar
345	to smell	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	hodã	nan	nan	('to smell', 'cent2245-hewa', 'mowo')	nan	32. Membaui
346	to think	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	petã	nan	nan	('to think', 'adon1237', 'ˈpetɜ')	nan	24. Pikir
347	to know	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	koi	nan	nan	('to know', 'adon1237', 'ˈnoi,_ˈkoi')	nan	23. Tahu
348	to say	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	gasip	nan	nan	('to say', 'lama1277-baipi', 'mari')	nan	64. Bilang
352	to lie down	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	turu	nan	nan	('to lie down', 'adan1251-otvai', 'tar')	nan	50. Rebah
353	to sleep	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	turu	nan	nan	('to sleep', 'adon1237', 'ˈturu')	nan	49. Tidur
358	to sit	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	tobo	nan	nan	('to sit', 'cent2245-hewa', 'dəri')	nan	51. Duduk
359	to stand	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	deʔi	nan	nan	('to stand', 'adon1237', 'ˈdeʔi')	nan	52. Berdiri
360	to walk	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	pana	nan	nan	('to walk', 'adon1237', 'ˈpana')	nan	6. Berjalan
363	to swim	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	naŋe	nan	nan	('to swim', 'adon1237', 'ˈnaŋe')	nan	10. Berenang
364	to fly	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bəka	nan	nan	('to fly', 'adon1237', 'ˈbɜka')	nan	101. Terbang 
365	to fall (from above)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ləŋat	nan	nan	('to fall (from above)', 'cent2245-hewa', 'lodoŋ')	nan	95. Jatuh 
368	to drink	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kenu	kenu, menu: different inflections	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
368	to drink	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	menu	kenu, menu: different inflections	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
369	to eat	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kã	kã, go: different inflections	nan	('to eat', 'cent2245-hewa', 'ea')	nan	40. Makan
369	to eat	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	go	kã, go: different inflections	nan	('to eat', 'cent2245-hewa', 'ea')	nan	40. Makan
370	to cook	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	biho	nan	nan	('to cook', 'keda1252', 'iu')	nan	41. Masak
371	to wash	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	baha	nan	nan	('to wash', 'adon1237', 'ˈbaha')	nan	11. Mencuci
372	to sew	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	haur	nan	nan	('to sew', 'adon1237', 'ˈhɑu')	nan	67. Menjahit 
373	to live; be alive; living	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	mori	nan	nan	('to live; be alive; living', 'cent2245-hewa', 'moret')	nan	76. Hidup 
374	to breathe	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	eha naikə	nan	nan	('to breathe', 'lama1277-belan', 'hea_naik')	nan	31. Bernapas
375	to work	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kərja	nan	nan	('to work', 'abui1241-takal', 'kär.je̞äŋ')	nan	83. Bekerja 
376	to die	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	mataya	nan	nan	('to die', 'cent2245-hewa', 'mate')	nan	75. Mati 
377	to give	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	sorõ	nan	nan	"('to give', 'keda1252', ""'sɔrɔŋ"")"	nan	91. Memberi 
378	to wipe	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	tohok	nan	nan	('to wipe', 'adon1237', 'ˈbɔhɔʔ')	nan	12. Hapus
