Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
389.0	to suck	keda1252	Kedang	Austronesian	8Lembata	tu	nan	nan	nan	nan	44. Menetek
390.0	to blow	keda1252	Kedang	Austronesian	8Lembata	puiʔ	nan	nan	nan	nan	141. Bertiup 
391.0	to spit	keda1252	Kedang	Austronesian	8Lembata	potaʔ	nan	nan	nan	nan	39. Meludah
392.0	to vomit	keda1252	Kedang	Austronesian	8Lembata	mute	nan	nan	nan	nan	38. Muntah
393.0	to rub	keda1252	Kedang	Austronesian	8Lembata	poho	nan	nan	nan	nan	13. Gosok
394.0	to scratch	keda1252	Kedang	Austronesian	8Lembata	karo	nan	nan	nan	nan	77. Menggaruk 
399.0	to bite	keda1252	Kedang	Austronesian	8Lembata	kiʔi	nan	nan	nan	nan	43. Gigit
400.0	to cut	keda1252	Kedang	Austronesian	8Lembata	bel	nan	nan	nan	nan	78. Memotong
402.0	to split	keda1252	Kedang	Austronesian	8Lembata	bete	nan	nan	nan	nan	80. Membelah 
404.0	to stab	keda1252	Kedang	Austronesian	8Lembata	tubaʔ	nan	nan	nan	nan	71. Menikam 
406.0	to fight	keda1252	Kedang	Austronesian	8Lembata	aweweʔ	nan	nan	nan	nan	73. berkelahi 
408.0	to throw	keda1252	Kedang	Austronesian	8Lembata	widaʔ	nan	nan	nan	nan	94. Melempar 
409.0	to hunt	keda1252	Kedang	Austronesian	8Lembata	deruŋ	nan	nan	nan	nan	69. Berburu
410.0	to kill	keda1252	Kedang	Austronesian	8Lembata	beloʔ	nan	nan	nan	nan	74. Membunuh 
414.0	to dig	keda1252	Kedang	Austronesian	8Lembata	kael	nan	nan	nan	nan	90. Menggali 
416.0	to flow	keda1252	Kedang	Austronesian	8Lembata	kawaŋ	nan	nan	nan	nan	125. Mengalir 
417.0	to float	keda1252	Kedang	Austronesian	8Lembata	bao	nan	nan	nan	nan	126. Terapung 
418.0	to freeze	keda1252	Kedang	Austronesian	8Lembata	—	nan	nan	nan	nan	123. Membeku 
419.0	to hold	keda1252	Kedang	Austronesian	8Lembata	mereʔ	nan	nan	nan	nan	89. Memegang
420.0	to tie	keda1252	Kedang	Austronesian	8Lembata	uyuŋ	nan	nan	nan	nan	66. Mengikat 
421.0	to play	keda1252	Kedang	Austronesian	8Lembata	huaŋ	nan	nan	nan	nan	84. Bermain 
422.0	to pull	keda1252	Kedang	Austronesian	8Lembata	beʔ	nan	nan	nan	nan	92. Menarik
423.0	to push	keda1252	Kedang	Austronesian	8Lembata	obaŋ	nan	nan	nan	nan	93. Mendorong 
430.0	to squeeze	keda1252	Kedang	Austronesian	8Lembata	buleŋ	nan	nan	nan	nan	88. Memeras 
441.0	to bark	keda1252	Kedang	Austronesian	8Lembata	ayi amaʔ	nan	nan	nan	nan	113. Kulit kayu
442.0	to shoot	keda1252	Kedang	Austronesian	8Lembata	pasaʔ	nan	nan	nan	nan	70. Menembak 
599.0	left	keda1252	Kedang	Austronesian	8Lembata	weri	nan	nan	nan	nan	2. Kiri
600.0	right	keda1252	Kedang	Austronesian	8Lembata	wana	nan	nan	nan	nan	3. Kanan
601.0	footprint	keda1252	Kedang	Austronesian	8Lembata	l. laleŋ	nan	nan	nan	nan	5. Kaki
602.0	road	keda1252	Kedang	Austronesian	8Lembata	lala	nan	nan	nan	nan	7. Jalan
603.0	return	keda1252	Kedang	Austronesian	8Lembata	puer	nan	nan	nan	nan	9. Balik
604.0	dust	keda1252	Kedang	Austronesian	8Lembata	lebu	nan	nan	nan	nan	15. Debu
604.0	dust	keda1252	Kedang	Austronesian	8Lembata	ewol	nan	nan	nan	nan	151. Abu 
605.0	belly	keda1252	Kedang	Austronesian	8Lembata	botin	nan	nan	nan	nan	18. Perut
606.0	stomach	keda1252	Kedang	Austronesian	8Lembata	tein	nan	nan	nan	nan	20. Isi perut
607.0	tooth	keda1252	Kedang	Austronesian	8Lembata	awar	nan	nan	nan	nan	34. Gigi
608.0	listen	keda1252	Kedang	Austronesian	8Lembata	deŋər	nan	nan	nan	nan	46. Dengar
609.0	fist	keda1252	Kedang	Austronesian	8Lembata	bajuʔ	nan	nan	nan	nan	72. Bertinju 
610.0	dead	keda1252	Kedang	Austronesian	8Lembata	mate	nan	nan	nan	nan	75. Mati 
611.0	alive	keda1252	Kedang	Austronesian	8Lembata	bita	nan	nan	nan	nan	76. Hidup 
612.0	stem	keda1252	Kedang	Austronesian	8Lembata	ayin	nan	nan	nan	nan	79. Batang 
613.0	blunt	keda1252	Kedang	Austronesian	8Lembata	mamel	nan	nan	nan	nan	82. Tumpul 
614.0	swollen	keda1252	Kedang	Austronesian	8Lembata	babaŋ	nan	nan	nan	nan	87. Bengkak
615.0	fall	keda1252	Kedang	Austronesian	8Lembata	moruʔ	nan	nan	nan	nan	95. Jatuh 
616.0	meat	keda1252	Kedang	Austronesian	8Lembata	ihin	nan	nan	nan	nan	103. Daging 
617.0	tale	keda1252	Kedang	Austronesian	8Lembata	ebo	nan	nan	nan	nan	105. Ekor 
618.0	worm	keda1252	Kedang	Austronesian	8Lembata	todaŋ	nan	nan	nan	nan	107. Cacing 
619.0	louse	keda1252	Kedang	Austronesian	8Lembata	utuʔ	nan	nan	nan	nan	108. Kutu 
620.0	grass	keda1252	Kedang	Austronesian	8Lembata	ṳru	nan	nan	nan	nan	118. Rumput 
621.0	earth	keda1252	Kedang	Austronesian	8Lembata	auʔ	nan	nan	nan	nan	119. Tanah 
622.0	water	keda1252	Kedang	Austronesian	8Lembata	wei	nan	nan	nan	nan	122. Air 
623.0	sea	keda1252	Kedang	Austronesian	8Lembata	tahi	nan	nan	nan	nan	127. Laut 
624.0	river	keda1252	Kedang	Austronesian	8Lembata	wei kawaŋ	nan	nan	nan	nan	130. Sungai 
625.0	dew	keda1252	Kedang	Austronesian	8Lembata	aʔaŋ	nan	nan	nan	nan	137. Embun 
626.0	flat, smooth	keda1252	Kedang	Austronesian	8Lembata	napoʔ	nan	nan	nan	nan	146. Rata 
627.0	burn	keda1252	Kedang	Austronesian	8Lembata	tun	nan	nan	nan	nan	149. Membakar 
628.0	thin	keda1252	Kedang	Austronesian	8Lembata	mipi	nan	nan	nan	nan	161. Tipis 
629.0	old	keda1252	Kedang	Austronesian	8Lembata	taran	nan	nan	nan	nan	166. Tua 
630.0	new	keda1252	Kedang	Austronesian	8Lembata	werun	nan	nan	nan	nan	167. Baru 
631.0	right, correct	keda1252	Kedang	Austronesian	8Lembata	muar	nan	nan	nan	nan	170. Betul 
632.0	when	keda1252	Kedang	Austronesian	8Lembata	weaŋ piye	nan	nan	nan	nan	174. Bilamana 
633.0	in	keda1252	Kedang	Austronesian	8Lembata	di	nan	nan	nan	nan	175. Di 
634.0	inside	keda1252	Kedang	Austronesian	8Lembata	lomo	nan	nan	nan	nan	176. Dalam 
635.0	where	keda1252	Kedang	Austronesian	8Lembata	didita	nan	nan	nan	nan	183. Di mana 
636.0	2sg;2pl	keda1252	Kedang	Austronesian	8Lembata	o	nan	nan	nan	nan	185. Engkau/ kamu 
637.0	1pl.inc	keda1252	Kedang	Austronesian	8Lembata	te	nan	nan	nan	nan	187. Kita 
638.0	1pl.exc	keda1252	Kedang	Austronesian	8Lembata	e	nan	nan	nan	nan	188. Kami 
639.0	what	keda1252	Kedang	Austronesian	8Lembata	ape	nan	nan	nan	nan	190. Apa 
640.0	who	keda1252	Kedang	Austronesian	8Lembata	sio	nan	nan	nan	nan	191. Siapa 
641.0	other	keda1252	Kedang	Austronesian	8Lembata	palan	nan	nan	nan	nan	192. Lain
642.0	some	keda1252	Kedang	Austronesian	8Lembata	pie-pie	nan	nan	nan	nan	193. Beberapa 
643.0	few	keda1252	Kedang	Austronesian	8Lembata	uraŋ	nan	nan	nan	nan	195. Sedikit 
	2SG;2PL	keda1253	Kedang	nan	nan	me	nan	nan	nan	nan	185. Engkau/ kamu 
