Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
299	long	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bəlahã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	160. Panjang 
301	short	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kəsʔũ	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	159. Pendek 
303	thin (non-human)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mənipi	nan	nan	('thin (non-human)', 'cent2245-hewa', 'leler')	nan	161. Tipis 
305	thick	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pəwəre	nan	nan	('thick', 'adon1237', 'pɜˈwɜrã')	nan	162. Tebal 
309	dirty	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	milã	nan	nan	('below', 'adon1237', 'leˈrerˈʔẽ,_lali_laŋũ')	nan	14. Kotor
311	sharp	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	dəkət	nan	nan	('sharp', 'cent2245-hewa', 'bain')	nan	81. Tajam 
312	blunt; dull	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	gã hala	nan	nan	('blunt; dull', 'lama1277-baipi', 'gãhala')	nan	82. Tumpul 
313	heavy	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	baʔat	nan	nan	('heavy', 'adon1237', 'ˈbaʔat')	nan	147. Berat 
315	straight	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kəloho	nan	nan	('straight', 'adon1237', 'kɜˈlɔhɔ')	nan	165. Lurus 
316	wide	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	longar	nan	nan	('wide', 'lama1277-lamak', 'loŋar')	nan	164. Luas 
317	narrow	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tudak	nan	nan	('narrow', 'lama1277-baipi', 'gələgipət')	nan	163. Sempit 
321	rotten	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	wãu	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	111. Busuk 
326	flat	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	rata	nan	nan	('flat', 'cent2245-hewa', 'rata')	nan	146. Rata 
329	black	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mitã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	152. Hitam 
330	white	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	burʔã	nan	nan	('white', 'adon1237', 'ˈburaʔ')	nan	153. Putih 
331	red	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	meʔã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	154. Merah 
332	green	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ijõ	nan	nan	"('green', 'alor1247-besar', ""'idʒɔŋ"")"	nan	156. Hijau 
334	yellow	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kumã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	155. Kuning 
341	scared	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	soʔo	nan	nan	('scared', 'adon1237', 'ˈsoʔot')	nan	25. Takut
343	to see	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tədaʔ	nan	nan	('to see', 'lama1277-baipi', 'tədə')	nan	48. Melihat
344	to hear	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	dəŋa	nan	nan	('to hear', 'cent2245-hewa', 'diʔin')	nan	46. Dengar
345	to smell	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	sioro	nan	nan	('to smell', 'cent2245-hewa', 'mowo')	nan	32. Membaui
346	to think	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	petã	nan	nan	('to think', 'adon1237', 'ˈpetɜ')	nan	24. Pikir
347	to know	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	koi	koi, moiː different inflections	nan	('to know', 'adon1237', 'ˈnoi,_ˈkoi')	nan	23. Tahu
347	to know	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	moi	koi, moiː different inflections	nan	('to know', 'adon1237', 'ˈnoi,_ˈkoi')	nan	23. Tahu
348	to say	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	marĩ	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	64. Bilang
353	to sleep	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	turu	nan	nan	('to sleep', 'adon1237', 'ˈturu')	nan	49. Tidur
358	to sit	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	tobo	nan	nan	('to sit', 'cent2245-hewa', 'dəri')	nan	51. Duduk
359	to stand	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	deʔi	nan	nan	('to stand', 'adon1237', 'ˈdeʔi')	nan	52. Berdiri
360	to walk	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pana	nan	nan	('to walk', 'adon1237', 'ˈpana')	nan	6. Berjalan
363	to swim	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	naŋe	nan	nan	('to swim', 'adon1237', 'ˈnaŋe')	nan	10. Berenang
364	to fly	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	bəka	nan	nan	('to fly', 'adon1237', 'ˈbɜka')	nan	101. Terbang 
365	to fall (from above)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	goka	nan	nan	('to fall (from above)', 'cent2245-hewa', 'lodoŋ')	nan	95. Jatuh 
368	to drink	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	menu	nan	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
369	to eat	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	go	nan	nan	('to eat', 'cent2245-hewa', 'ea')	nan	40. Makan
370	to cook	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	dena	nan	nan	('to cook', 'adon1237', 'ˈdena')	nan	41. Masak
371	to wash	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	baha	nan	nan	('to wash', 'adon1237', 'ˈbaha')	nan	11. Mencuci
372	to sew	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	hau	nan	nan	('to sew', 'adon1237', 'ˈhɑu')	nan	67. Menjahit 
373	to live; be alive; living	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	morʔĩ	nan	nan	('to live; be alive; living', 'adon1237', 'ˈmorit')	nan	76. Hidup 
374	to breathe	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	nəri nahiŋ	nan	nan	('to breathe', 'lama1277-belan', 'hea_naik')	nan	31. Bernapas
