Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
238	dog	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	aoru	nan	- - ao - - r u - - - -	"('dog', 'alor1247-baran', ""a'ho"")"	datasets/keraf/Lewotala.tsv	96. Anjing 
249	tail	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ikur	nan	- i k u r - -	('tail', 'lama1277-bama', 'iku')	datasets/keraf/Lewotala.tsv	105. Ekor 
250	fish	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ikanu	nan	- - - i - - - - k a n u	"('fish', 'alor1247-baran', ""'ikɑŋ"")"	datasets/keraf/Lewotala.tsv	109. Ikan 
259	bird	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	koloŋu	nan	- k - - - - - o l o ŋ u	"('bird', 'alor1247-baran', ""'koloŋ"")"	datasets/keraf/Lewotala.tsv	97. Burung 
260	wing	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kəpik	nan	k ə p i k - -	('wing', 'lama1277-baipi', 'kəpiʔ')	datasets/keraf/Lewotala.tsv	100. Sayap 
262	feather	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	rafuk	nan	- - - - r a - f u k - -	('feather', 'lama1277-adona', 'ˈrawuke')	datasets/keraf/Lewotala.tsv	99. Bulu 
264	snake	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ularu	nan	- - u l a r - - - - u -	"('snake', 'alor1247-baran', ""ʔu'la"")"	datasets/keraf/Lewotala.tsv	106. Ular 
266	egg	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	təluk	nan	- - - - - - - t ə l u k - -	"('egg', 'alor1247-baran', ""'taluk"")"	datasets/keraf/Lewotala.tsv	98. Telur 
279	louse (clothing)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kutoja	nan	k u t o j a	('louse (clothing)', 'keda1252', 'utuʔ')	datasets/keraf/Lewotala.tsv	108. Kutu 
281	big	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	keda	nan	k e d a - - - - - - -	('big', 'keda1252-leuwa', 'kεdεŋ kεnaʔ')	datasets/keraf/Lewotala.tsv	158. Besar 
282	small	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	anak	nan	a n a k - -	"('small', 'alor1247-baran', ""'an:aŋ"")"	datasets/keraf/Lewotala.tsv	157. Kecil 
284	new (house)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fəruja	nan	f ə r u j a	('new (house)', 'keda1252', 'werun')	datasets/keraf/Lewotala.tsv	167. Baru 
288	hot	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kati	nan	k - - a t i - - -	('hot', 'lama1277-imulo', 'kat')	datasets/keraf/Lewotala.tsv	142. Panas 
289	cold	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	lətəh	nan	- - - - l ə t ə - - - - - h - - - -	('cold', 'abui1241-fuime', 'palata')	datasets/keraf/Lewotala.tsv	143. Dingin 
290	good	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	məla	nan	m ə - l - - a	('good', 'lama1277-adona', 'ˈmɜʔlaʔ')	datasets/keraf/Lewotala.tsv	168. Baik 
291	bad	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kədatək	nan	- k ə d a t - ə k - - - - - - -	"('bad', 'alor1247-baran', ""'datɛ"")"	datasets/keraf/Lewotala.tsv	169. Jelek
294	near	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	dae	nan	d ae - - - - -	"('near', 'alor1247-baran', ""'dah:ɛ"")"	datasets/keraf/Lewotala.tsv	181. Dekat 
295	far	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	doa	nan	- - - - d - - oa - - -	"('far', 'alor1247-baran', ""'ʤuaŋ"")"	datasets/keraf/Lewotala.tsv	182. Jauh 
296	wet	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	həba	nan	h - - ə b a - - -	('wet', 'lama1277-belan', 'səba')	datasets/keraf/Lewotala.tsv	145. Basah 
297	dry	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	majakən	nan	- m a - - j a k - - ə n -	"('dry', 'alor1247-baran', ""'mara"")"	datasets/keraf/Lewotala.tsv	144. Kering 
299	long	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	belamikən	nan	b e l a m i k ə n	('far', 'sika1262-hewa', 'blaʋir')	datasets/keraf/Lewotala.tsv	160. Panjang 
301	short	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	pəjokan	nan	p ə j o k a n	('short', 'lama1277-bama', 'lere')	datasets/keraf/Lewotala.tsv	159. Pendek 
303	thin (non-human)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	mənipifən	nan	m ə n i p i f ə n	('thin (non-human)', 'lama1277-baipi', 'mənipi')	datasets/keraf/Lewotala.tsv	161. Tipis 
305	thick	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	pəŋe	nan	p ə ŋ - - - - e -	('thick', 'lama1277-belan', 'pəŋe')	datasets/keraf/Lewotala.tsv	162. Tebal 
309	dirty	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	mila	nan	- - m i l a - -	('dirty', 'lama1277-baipi', 'milã')	datasets/keraf/Lewotala.tsv	14. Kotor
