Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
200	younger sibling	lama1277-pukau	Pukaunu	Austronesian	8Lembata	arĩ	nan	nan	nan	nan	62. Adik
203	1sg	lama1277-pukau	Pukaunu	Austronesian	8Lembata	go	nan	nan	('1sg', 'lama1277-baipi', 'goʔe')	nan	184. Saya 
206	3sg	lama1277-pukau	Pukaunu	Austronesian	8Lembata	na	nan	nan	('3sg', 'lama1277-baipi', 'naʔe')	nan	186. Dia 
210	3pl	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ra	nan	nan	('3pl', 'lama1277-baipi', 'raʔe')	nan	189. Mereka 
212	and	lama1277-pukau	Pukaunu	Austronesian	8Lembata	noʔõ	nan	nan	nan	nan	197. Dan 
213	because	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pukə̃	nan	nan	('because', 'lama1277-ileap', 'pukən')	nan	199. Sebab 
214	if	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kalu	nan	nan	('if', 'lama1277-baipi', 'kalu')	nan	200. Jikalau 
215	with	lama1277-pukau	Pukaunu	Austronesian	8Lembata	noʔõ	nan	nan	nan	nan	198. Dengan
223	this	lama1277-pukau	Pukaunu	Austronesian	8Lembata	iteʔẽ	nan	nan	nan	nan	179. Ini 
224	that	lama1277-pukau	Pukaunu	Austronesian	8Lembata	teteʔẽ	nan	nan	nan	nan	180. Itu 
227	here	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ite	nan	nan	('here', 'lama1277-baipi', 'tiwi')	nan	177. Di sini 
228	there	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tete	nan	nan	('there', 'lama1277-baipi', 'tewe')	nan	178. Di situ 
234	all	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pətika	nan	nan	('all', 'lama1277-baipi', 'wakaŋkae')	nan	196. Semua 
235	many	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ayaʔ	nan	nan	('many', 'lama1277-baipi', 'aja')	nan	194. Banyak 
236	animal	lama1277-pukau	Pukaunu	Austronesian	8Lembata	binataŋ	nan	nan	('animal', 'lama1277-baipi', 'binataŋ')	nan	102. Binatang 
238	dog	lama1277-pukau	Pukaunu	Austronesian	8Lembata	aho	nan	nan	('dog', 'keda1252', 'au')	nan	96. Anjing 
250	fish	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ikã	nan	nan	nan	nan	109. Ikan 
259	bird	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kolõ	nan	nan	nan	nan	97. Burung 
260	wing	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kəpiʔĩ	nan	nan	nan	nan	100. Sayap 
262	feather	lama1277-pukau	Pukaunu	Austronesian	8Lembata	rawuʔũ	nan	nan	nan	nan	99. Bulu 
264	snake	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ula	nan	nan	('snake', 'cent2245-hewa', 'ular')	nan	106. Ular 
266	egg	lama1277-pukau	Pukaunu	Austronesian	8Lembata	təlʔũ	nan	nan	nan	nan	98. Telur 
281	big	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bəlʔã	nan	nan	nan	nan	158. Besar 
282	small	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kəsiʔ	nan	nan	('small', 'cent2245-hewa', 'anak')	nan	157. Kecil 
288	hot	lama1277-pukau	Pukaunu	Austronesian	8Lembata	pate	nan	nan	('hot', 'lama1277-baipi', 'pəlate')	nan	142. Panas 
289	cold	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gətã	nan	nan	nan	nan	143. Dingin 
