Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Alignment	Cognatesets	Source
381	to cry	abui1241-petle-o	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	Alor	fel	nan	nan	datasets/abzpetlenggs201505wordlist.tsv
381	to cry	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	e̞n.rä	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
381	to cry	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	enra	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
381	to cry	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	ʔahany	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	ahɛif	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	kəwéye	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	kɑriɑ	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kira1248	Kiraman	Timor-Alor-Pantar	Alor	bir	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	klon	Klon	Timor-Alor-Pantar	Alor	wir	nan	nan	datasets/kyohc20151021wordlist.tsv
381	to cry	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	wiir	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	bir	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kula1280	Kula	Timor-Alor-Pantar	Alor	ki	nan	nan	datasets/tpghc20151002wordlist.tsv
381	to cry	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	kiya	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	rett1240	Reta	Timor-Alor-Pantar	Alor	kou	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	sawi1256	Sawila	Timor-Alor-Pantar	Alor	kiri	nan	nan	datasets/swthc20151026wordlist.tsv
381	to cry	sawi1256	Sawila	Timor-Alor-Pantar	Alor	kiiri	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	bow	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	bágu	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	bow	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	bow	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	bagu	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	bagu	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	dein1238	Deing	Timor-Alor-Pantar	Pantar	baag	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	'bago, 'bagi, 'bagaŋ	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'bago	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	kiaru	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	bagis	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	baag	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	ki:d	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	halli	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	vau, bau	nan	nan	datasets/beupuramk20160511wordlist.tsv
381	to cry	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	gii	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	bunakbobonaro	Bunaq-Bobonaro	Timor-Alor-Pantar	Timor	hɔlon	nan	nan	datasets/bfnbobonaromk201601wordlist.tsv
381	to cry	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'hɔlɔn	nan	nan	datasets/taplanguagesmay2016.tsv
381	to cry	bunaksuai	Bunaq-Suai	Timor-Alor-Pantar	Timor	hɔlon	nan	nan	datasets/bfnsuaimk201601wordlist.tsv
381	to cry	fata1247	Fataluku	Timor-Alor-Pantar	Timor	a'rurɛ	nan	nan	datasets/ddgmk20160112wordlist.tsv
381	to cry	maka1316	Makasae	Timor-Alor-Pantar	Timor	iara	nan	nan	datasets/mkzmk20160112wordlist.tsv
381	to cry	wers1238	Wersing	Timor-Alor-Pantar	Timor	kɔ	nan	nan	datasets/kvwhc20151026wordlist.tsv
381	to cry	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	koo	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈniːɡɜ	nan	nan	datasets/lmhadmk20150518wordlist.tsv
382	to dance	cent2245-hewa	Hewa	Austronesian	Flores	soka	nan	nan	datasets/hwamk20150514wordlist.tsv
382	to dance	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈsoka	nan	nan	datasets/lmhlimk20150524wordlist.tsv
382	to dance	keda1252	Kedang	Austronesian	Lembata	he'duŋ	nan	nan	datasets/kedmk20150521wordlistchanges201507.tsv
382	to dance	keda1252	Kedang	Austronesian	Lembata	he'duŋ	nan	nan	datasets/kedmk20150521wordlist.tsv
382	to dance	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈsoka	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
382	to dance	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈsoka	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
382	to dance	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	hɛˈdu	nan	nan	datasets/lhhf2016lerek2016222wordlist.tsv
382	to dance	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'tam:ɔ	nan	nan	datasets/aolbaranusamk2003wordlist.tsv
382	to dance	idat1237	Idate	Austronesian	Timor	'dɑnsa	nan	nan	datasets/idtmk2002wordlistidate.tsv
382	to dance	kema1243	Kemak	Austronesian	Timor	'dɑnsa	nan	nan	datasets/kemmk2002wordlist.tsv
382	to dance	kema1243	Kemak	Austronesian	Timor	'rɑnsa	nan	nan	datasets/kemmk2002wordlist.tsv
382	to dance	laka1255	Lakalei 	Austronesian	Timor	'dansa	nan	nan	datasets/lkamk2002wordlist.tsv
382	to dance	mamb1306	Mambai	Austronesian	Timor	'hudi	nan	nan	datasets/mgmmk2002wordlist.tsv
382	to dance	tetu1246	Tetun Dili 	Austronesian	Timor	'dɑnsa	nan	nan	datasets/tdttetundilimk2002wordlist.tsv
382	to dance	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	bidu	nan	nan	datasets/tdttetunteriksuaimk20160105wordlist.tsv
382	to dance	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	bidu	nan	nan	datasets/tdtterikviquequemk20160105wordlist.tsv
382	to dance	tuku1254	Tokodede	Austronesian	Timor	'dɑnsa	nan	nan	datasets/tkdmk2002wordlist.tsv
382	to dance	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tahaijok	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tahaijok	nan	nan	datasets/abzatimelangas2010wordlist.tsv
382	to dance	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	tohaijok	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
382	to dance	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	tohaijok	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	lu:q	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
382	to dance	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	tɔ.'hä.jɔq	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
382	to dance	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	luuk	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
382	to dance	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	tohayok	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
382	to dance	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	masay	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	neikøli:	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	sɛbɛʔɛ	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	sabɛ.aŋ	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	mayal	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	sʊjɑŋ	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kira1248	Kiraman	Timor-Alor-Pantar	Alor	toyen	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	klon	Klon	Timor-Alor-Pantar	Alor	toɲ	nan	nan	datasets/kyohc20151021wordlist.tsv
382	to dance	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	tʊn	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	towen	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kula1280	Kula	Timor-Alor-Pantar	Alor	dansa	nan	nan	datasets/tpghc20151002wordlist.tsv
382	to dance	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	sakalele	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	rett1240	Reta	Timor-Alor-Pantar	Alor	dali	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	sawi1256	Sawila	Timor-Alor-Pantar	Alor	sakalel	nan	nan	datasets/swthc20151026wordlist.tsv
382	to dance	sawi1256	Sawila	Timor-Alor-Pantar	Alor	siika	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	dari	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	dari	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	sokil	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	sarosumba	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	dári	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	sarsumba	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	dari	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	sokil	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	javani	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sara sumba	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sigi ligi	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sokil	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	taxor	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	dein1238	Deing	Timor-Alor-Pantar	Pantar	seipis	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	sa'ra sum,ba	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	roŋgeŋ	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	soqai	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	daala	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	soi	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	sohal ‘lego-lego’, dial ‘fast lego-lego’, haman ‘slow lego-lego’	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	sohai ‘lego-lego’	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	soxai, taxar	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	sauke	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	sara sumba	nan	nan	datasets/beupuramk20160511wordlist.tsv
382	to dance	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	ih	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	bunakbobonaro	Bunaq-Bobonaro	Timor-Alor-Pantar	Timor	sila, soe	nan	nan	datasets/bfnbobonaromk201601wordlist.tsv
382	to dance	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'sila; 'dɑnsa	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	dɑnsa	nan	nan	datasets/taplanguagesmay2016.tsv
382	to dance	bunaksuai	Bunaq-Suai	Timor-Alor-Pantar	Timor	biru	nan	nan	datasets/bfnsuaimk201601wordlist.tsv
382	to dance	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'dansa	nan	nan	datasets/ddgmk20160112wordlist.tsv
382	to dance	maka1316	Makasae	Timor-Alor-Pantar	Timor	dasa	nan	nan	datasets/mkzmk20160112wordlist.tsv
382	to dance	wers1238	Wersing	Timor-Alor-Pantar	Timor	sakalel	nan	nan	datasets/kvwhc20151026wordlist.tsv
382	to dance	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	sakalel	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈdedã	nan	nan	datasets/lmhadmk20150518wordlist.tsv
383	to sing	cent2245-hewa	Hewa	Austronesian	Flores	de:dɑŋ	nan	nan	datasets/hwamk20150514wordlist.tsv
383	to sing	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈkantar, ˈnjanji	nan	nan	datasets/lmhlimk20150524wordlist.tsv
383	to sing	keda1252	Kedang	Austronesian	Lembata	la'liː	nan	nan	datasets/kedmk20150521wordlistchanges201507.tsv
383	to sing	keda1252	Kedang	Austronesian	Lembata	la'liː	nan	nan	datasets/kedmk20150521wordlist.tsv
383	to sing	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	kanˈtar	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
383	to sing	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	kanˈtar	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
383	to sing	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	kanˈtar	nan	nan	datasets/lhhf2016lerek2016222wordlist.tsv
383	to sing	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'bɔtɛ 'liaŋ	nan	nan	datasets/aolbaranusamk2003wordlist.tsv
383	to sing	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	pantɔ	nan	nan	datasets/aolbaranusamk2003wordlist.tsv
383	to sing	idat1237	Idate	Austronesian	Timor	'kɑnta	nan	nan	datasets/idtmk2002wordlistidate.tsv
383	to sing	kema1243	Kemak	Austronesian	Timor	'tei	nan	nan	datasets/kemmk2002wordlist.tsv
383	to sing	kema1243	Kemak	Austronesian	Timor	mə'nanit	nan	nan	datasets/kemmk2002wordlist.tsv
383	to sing	laka1255	Lakalei 	Austronesian	Timor	'kanta	nan	nan	datasets/lkamk2002wordlist.tsv
383	to sing	mamb1306	Mambai	Austronesian	Timor	'lɔka	nan	nan	datasets/mgmmk2002wordlist.tsv
383	to sing	tetu1246	Tetun Dili 	Austronesian	Timor	'kɑnta	nan	nan	datasets/tdttetundilimk2002wordlist.tsv
383	to sing	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	ha'nanu	nan	nan	datasets/tdttetunteriksuaimk20160105wordlist.tsv
383	to sing	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	kanta	nan	nan	datasets/tdtterikviquequemk20160105wordlist.tsv
383	to sing	tuku1254	Tokodede	Austronesian	Timor	'kɑnta	nan	nan	datasets/tkdmk2002wordlist.tsv
383	to sing	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	jai wetanga	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	jai wetanga	nan	nan	datasets/abzatimelangas2010wordlist.tsv
383	to sing	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	yai wefanga	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
383	to sing	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	yai wefanga	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	abui1241-petle	Abui-Petleng	Timor-Alor-Pantar	Alor	jei hofaŋa	nan	nan	datasets/abzpetlenggs201505wordlist.tsv
383	to sing	abui1241-petle-o	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	Alor	yei hofanga	nan	nan	datasets/abzpetlenggs201505wordlist.tsv
383	to sing	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	yäi päne̞äŋ	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
383	to sing	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	yai paneng	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
383	to sing	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	da:la	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	dal	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	da:laʔ	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	ɪrɪn	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kira1248	Kiraman	Timor-Alor-Pantar	Alor	dar	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	klon	Klon	Timor-Alor-Pantar	Alor	il pənen	nan	nan	datasets/kyohc20151021wordlist.tsv
383	to sing	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	ilpənɛn	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	dar	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kula1280	Kula	Timor-Alor-Pantar	Alor	daja	nan	nan	datasets/tpghc20151002wordlist.tsv
383	to sing	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	daya	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	rett1240	Reta	Timor-Alor-Pantar	Alor	dal buhi	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	sawi1256	Sawila	Timor-Alor-Pantar	Alor	dəra	nan	nan	datasets/swthc20151026wordlist.tsv
383	to sing	sawi1256	Sawila	Timor-Alor-Pantar	Alor	dara	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	dar huy	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	dar geniŋ	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	dar ohi	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	dar hóy	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	dar geniŋ	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	darosi	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	dein1238	Deing	Timor-Alor-Pantar	Pantar	emaq magai wir	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	dar 'oso, dar osit, dar osiŋ	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	dar 'oso	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	pantung	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	-	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	wora daris	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	gu:l	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	dali	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	dar ohi	nan	nan	datasets/beupuramk20160511wordlist.tsv
383	to sing	bunakbobonaro	Bunaq-Bobonaro	Timor-Alor-Pantar	Timor	kantar, gio logo	nan	nan	datasets/bfnbobonaromk201601wordlist.tsv
383	to sing	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'thei; 'kɑnta	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	kɑnta	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	bunaksuai	Bunaq-Suai	Timor-Alor-Pantar	Timor	kantar, gio logo	nan	nan	datasets/bfnsuaimk201601wordlist.tsv
383	to sing	fata1247	Fataluku	Timor-Alor-Pantar	Timor	kanta	nan	nan	datasets/ddgmk20160112wordlist.tsv
383	to sing	maka1316	Makasae	Timor-Alor-Pantar	Timor	ka:nta	nan	nan	datasets/mkzmk20160112wordlist.tsv
383	to sing	wers1238	Wersing	Timor-Alor-Pantar	Timor	dra	nan	nan	datasets/kvwhc20151026wordlist.tsv
383	to sing	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	dra	nan	nan	datasets/taplanguagesmay2016.tsv
383	to sing	p-alor1249	proto-AP	Timor-Alor-Pantar		*dar(a)	nan	nan	datasets/taplanguagesmay2016.tsv
384	to burn (clear land)	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈsɜruʔ	nan	nan	datasets/lmhadmk20150518wordlist.tsv
384	to burn (clear land)	cent2245-hewa	Hewa	Austronesian	Flores	holo	nan	nan	datasets/hwamk20150514wordlist.tsv
384	to burn (clear land)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	seˈruʔ	nan	nan	datasets/lmhlimk20150524wordlist.tsv
384	to burn (clear land)	sika1262	Sika	Austronesian	Flores	nope	nan	nan	datasets/skihf2013wordlist.tsv
384	to burn (clear land)	keda1252	Kedang	Austronesian	Lembata	paʔ (lumar)	nan	nan	datasets/kedmk20150521wordlistchanges201507.tsv
384	to burn (clear land)	keda1252	Kedang	Austronesian	Lembata	paʔ (lumar)	nan	nan	datasets/kedmk20150521wordlist.tsv
384	to burn (clear land)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	paˈpi	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
384	to burn (clear land)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈtunɔ	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
384	to burn (clear land)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	paˈpi	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
384	to burn (clear land)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈtunɔ	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
384	to burn (clear land)	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈpapi ˈole	nan	nan	datasets/lhhf2016lerek2016222wordlist.tsv
384	to burn (clear land)	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'tun:ɔ	nan	nan	datasets/aolbaranusamk2003wordlist.tsv
384	to burn (clear land)	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	sunu'rai	nan	nan	datasets/tdttetunteriksuaimk20160105wordlist.tsv
384	to burn (clear land)	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	sunu'rai	nan	nan	datasets/tdtterikviquequemk20160105wordlist.tsv
384	to burn (clear land)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	arade	nan	nan	datasets/taplanguagesmay2016.tsv
384	to burn (clear land)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	arade	nan	nan	datasets/abzatimelangas2010wordlist.tsv
384	to burn (clear land)	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	ä'räl	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
384	to burn (clear land)	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	aral	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
