# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT_ID	DOCULECT	FAMILY	REGION	VALUE	ALIGNMENT	COGNATE_SET	SOURCE	SEGMENTS
28445	454.0	five	maka1316	Makasae	Timor-Alor-Pantar	Timor	lima		nan		l i m a
28798	454.0	five	abui1241-petle	Abui-Petleng	Timor-Alor-Pantar	Alor	je.'tiŋ		nan		j e ˈt i ŋ
28799	454.0	five	abui1241-petle-o	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	Alor	yeting		nan		y e t i n g
#
317	326.0	flat	keda1252	Kedang	Austronesian	Lembata	na'poʔ		q		n a ˈp o ʔ
911	326.0	flat	kelo1247	Klon	Timor-Alor-Pantar	Alor	bur		nan		b u r
1558	326.0	flat	cent2245-hewa	Hewa	Austronesian	Flores	dətu		nan		d ə t u
2023	326.0	flat	tuku1254	Tokodede	Austronesian	Timor	lu'rɔn 'lɔba		nan		l u ˈr ɔ n _ ˈl ɔ b a
2441	326.0	flat	adan1251	Adang	Timor-Alor-Pantar	Alor	buir		e		b u i r
3027	326.0	flat	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈəbaʔaŋ		n		ˈə b a ʔ a ŋ
10894	326.0	flat	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	fui		nan		f u i
10895	326.0	flat	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	haloi		nan		h a l o i
10896	326.0	flat	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	taluola		f		t a l u o l a
10897	326.0	flat	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	hal oil		e		h a l _ o i l
10898	326.0	flat	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	səlóy		e		s ə l ó y
10899	326.0	flat	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	tɑrul		f		t ɑ r u l
10900	326.0	flat	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	bʊʊr		nan		b ʊʊ r
10901	326.0	flat	kira1248	Kiraman	Timor-Alor-Pantar	Alor	bur		g		b u r
10902	326.0	flat	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	talola		f		t a l o l a
10903	326.0	flat	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	atempeya		nan		a t e m p e y a
10904	326.0	flat	rett1240	Reta	Timor-Alor-Pantar	Alor	babula		nan		b a b u l a
10905	326.0	flat	sawi1256	Sawila	Timor-Alor-Pantar	Alor	kalata		nan		k a l a t a
10906	326.0	flat	sawi1256	Sawila	Timor-Alor-Pantar	Alor	tarisi		nan		t a r i s i
10907	326.0	flat	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	biʔá		nan		b i ʔ á
10908	326.0	flat	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	biʔá		nan		b i ʔ á
10909	326.0	flat	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	bira		nan		b i r a
10910	326.0	flat	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	bira		nan		b i r a
10911	326.0	flat	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	bira		nan		b i r a
10912	326.0	flat	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	bira		nan		b i r a
10913	326.0	flat	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	bira		nan		b i r a
10914	326.0	flat	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	bira		nan		b i r a
10915	326.0	flat	dein1238	Deing	Timor-Alor-Pantar	Pantar	tama'ang		nan		t a m a ˈa n g
10916	326.0	flat	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	bir, 'biro, 'biri, 'bire		1		b i r
10917	326.0	flat	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	bir		nan		b i r
10918	326.0	flat	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	palaka		b		p a l a k a
10919	326.0	flat	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	esama		nan		e s a m a
10920	326.0	flat	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	hawan		d		h a w a n
10921	326.0	flat	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	lat teris		nan		l a t _ t e r i s
10922	326.0	flat	p-alor1249	proto-AP	Timor-Alor-Pantar		*tatok		nan		t a t o k
10923	326.0	flat	p-east2519	proto-TIM	Timor-Alor-Pantar		*tetok		nan		t e t o k
10924	326.0	flat	p-timo1261	proto-TAP	Timor-Alor-Pantar		*tatok		nan		t a t o k
16265	326.0	flat	kula1280	Kula	Timor-Alor-Pantar	Alor	atəmpə		nan		a t ə m p ə
16866	326.0	flat	wers1238	Wersing	Timor-Alor-Pantar	Timor	tresi		nan		t r e s i
17457	326.0	flat	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ɡənəˈkən; lereˈkən	nan	nan	nan	ɡ ə n ə ˈk ə n
18028	326.0	flat	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	thama		nan		th a m a
18614	326.0	flat	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	bira		nan		b i r a
19149	326.0	flat	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	taluola		f		t a l u o l a
19624	326.0	flat	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	kwɛr		nan		kw ɛ r
20065	326.0	flat	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'hama	nan	nan	nan	ˈh a m a
20377	326.0	flat	kema1243	Kemak	Austronesian	Timor	mə'gɛsɑn		nan		m ə ˈg ɛ s ɑ n
20808	326.0	flat	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'nɛnɛrɛ		nan		ˈn ɛ n ɛ r ɛ
21407	326.0	flat	sawi1256	Sawila	Timor-Alor-Pantar	Alor	litərisi		nan		l i t ə r i s i
21993	326.0	flat	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	kwɛr		nan		kw ɛ r
22636	326.0	flat	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	leˈrɛk		nan		l e ˈr ɛ k
23133	326.0	flat	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	fui		nan		f u i
23442	326.0	flat	mamb1306	Mambai	Austronesian	Timor	'rɛma		nan		ˈr ɛ m a
23712	326.0	flat	laka1255	Lakalei 	Austronesian	Timor	'natɑr		nan		ˈn a t ɑ r
24182	326.0	flat	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	leˈrɛk		nan		l e ˈr ɛ k
25160	326.0	flat	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	fui 'hje̞ŋ, fui täl.wɔ.lä		nan		f u i _ ˈh j e̞ ŋ
25161	326.0	flat	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	fui hieng, fui taluola		nan		f u i _ h i e n g
26029	326.0	flat	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	thama		*		th a m a
26612	326.0	flat	keda1252	Kedang	Austronesian	Lembata	na'poʔ		q		n a ˈp o ʔ
27056	326.0	flat	tetu1246	Tetun Dili 	Austronesian	Timor	ka'bɛ:r		nan		k a ˈb ɛː r
27324	326.0	flat	idat1237	Idate	Austronesian	Timor	tu'lɑk		nan		t u ˈl ɑ k
27733	326.0	flat	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈmepe		p		ˈm e p e
28318	326.0	flat	maka1316	Makasae	Timor-Alor-Pantar	Timor	te'tuɁu		nan		t e ˈt u ʔ u
#
273	278.0	flea	keda1252	Kedang	Austronesian	Lembata	'mɛlɛ		c		ˈm ɛ l ɛ
862	278.0	flea	kelo1247	Klon	Timor-Alor-Pantar	Alor	kai hib		nan		k a i _ h i b
863	278.0	flea	kelo1247	Klon	Timor-Alor-Pantar	Alor	kɔt		nan		k ɔ t
1501	278.0	flea	cent2245-hewa	Hewa	Austronesian	Flores	məla		nan		m ə l a
2397	278.0	flea	adan1251	Adang	Timor-Alor-Pantar	Alor	ut		e		u t
2983	278.0	flea	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈkəpi		x		ˈk ə p i
9717	278.0	flea	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	kai nebikeng		nan		k a i _ n e b i k e n g
9718	278.0	flea	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	bɛl ʔutu		nan		b ɛ l _ ʔ u t u
9719	278.0	flea	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tukota		[34]		t u k o t a
9720	278.0	flea	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	temelé		c		t e m e l é
9721	278.0	flea	kira1248	Kiraman	Timor-Alor-Pantar	Alor	kot		4		k o t
9722	278.0	flea	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	kur kot		4		k u r _ k o t
9723	278.0	flea	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	lapiwaka		nan		l a p i w a k a
9724	278.0	flea	rett1240	Reta	Timor-Alor-Pantar	Alor	(jobal) gaɓaŋ		nan		g a ɓ a ŋ
9725	278.0	flea	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	paʔár		nan		p a ʔ á r
9726	278.0	flea	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	haat		nan		h aa t
9727	278.0	flea	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	kubaŋ		nan		k u b a ŋ
9728	278.0	flea	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	atuk		nan		a t u k
9729	278.0	flea	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	tepela		nan		t e p e l a
9730	278.0	flea	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	javar kubang		nan		j a v a r _ k u b a n g
9731	278.0	flea	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	təméla		nan		t ə m é l a
9732	278.0	flea	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	atúk		nan		a t ú k
9733	278.0	flea	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	sisipal		nan		s i s i p a l
9734	278.0	flea	dein1238	Deing	Timor-Alor-Pantar	Pantar	pa'ar		nan		p a ˈa r
9735	278.0	flea	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'atut		nan		ˈa t u t
9736	278.0	flea	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	katí		b		k a t í
9737	278.0	flea	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	sippe		b		s i pp e
9738	278.0	flea	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	bar beg		nan		b a r _ b e g
9739	278.0	flea	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	xat		2		x a t
9740	278.0	flea	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	okoh gene		nan		o k o h _ g e n e
9741	278.0	flea	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	toko'		nan		t o k o ˈ
9742	278.0	flea	p-alor1249	proto-AP	Timor-Alor-Pantar		*kVt		nan		k V t
9743	278.0	flea	p-timo1261	proto-TAP	Timor-Alor-Pantar		*kVt		nan		k V t
16221	278.0	flea	kula1280	Kula	Timor-Alor-Pantar	Alor	kətuwala gi təko		nan		k ə t u w a l a _ g i _ t ə k o
16822	278.0	flea	wers1238	Wersing	Timor-Alor-Pantar	Timor	geunaŋ		nan		g e u n a ŋ
17413	278.0	flea	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	təməˈlar	nan	nan	nan	t ə m ə ˈl a r
17984	278.0	flea	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	hinɔ		nan		h i n ɔ
18570	278.0	flea	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	tata 'mɛra		nan		t a t a _ ˈm ɛ r a
19103	278.0	flea	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tukota		[34]		t u k o t a
19580	278.0	flea	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	asu 'utun		nan		a s u _ ˈu t u n
20762	278.0	flea	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ipar amin		nan		i p a r _ a m i n
21362	278.0	flea	sawi1256	Sawila	Timor-Alor-Pantar	Alor	tuko		nan		t u k o
21949	278.0	flea	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	asu 'utun		nan		a s u _ ˈu t u n
22583	278.0	flea	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	təməˈlar		nan		t ə m ə ˈl a r
23090	278.0	flea	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	kai nebikeng		nan		k a i _ n e b i k e n g
24129	278.0	flea	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	təməˈlar		nan		t ə m ə ˈl a r
25056	278.0	flea	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	kä:i he̞.tu.’kwɔ.tä		nan		k äː i _ h e̞ t u ’ kw ɔ t ä
25057	278.0	flea	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	kä:i rɘ.’mɔl		nan		k äː i _ r ɘ ’ m ɔ l
25058	278.0	flea	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	kaai hetukota		nan		k aa i _ h e t u k o t a
25059	278.0	flea	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	kaai rumol		nan		k aa i _ r u m o l
25985	278.0	flea	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	hinɔ		*		h i n ɔ
26568	278.0	flea	keda1252	Kedang	Austronesian	Lembata	'mɛlɛ		c		ˈm ɛ l ɛ
27689	278.0	flea	adon1237	Lamaholot-Adonara	Austronesian	Adonara	tɜˈmɜla		c		t ɜ ˈm ɜ l a
28274	278.0	flea	maka1316	Makasae	Timor-Alor-Pantar	Timor	a'suku		nan		a ˈs u k u
#
127	131.0	flesh; meat	keda1252	Kedang	Austronesian	Lembata	na'ʔɛn		nan		n a ˈʔ ɛ n
715	131.0	flesh; meat	kelo1247	Klon	Timor-Alor-Pantar	Alor	put		nan		p u t
1337	131.0	flesh; meat	cent2245-hewa	Hewa	Austronesian	Flores	ətan		nan		ə t a n
1899	131.0	flesh; meat	tuku1254	Tokodede	Austronesian	Timor	(R) 'sisi		nan		ˈs i s i
2249	131.0	flesh; meat	adan1251	Adang	Timor-Alor-Pantar	Alor	no data		nan		n o _ d a t a
2837	131.0	flesh; meat	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈmənakəŋ		nan		ˈm ə n a k ə ŋ
3335	131.0	flesh; meat	sika1262	Sika	Austronesian	Flores	ʔət̪an		nan		ʔ ə t̪ a n
6701	131.0	flesh; meat	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	mai hitung		nan		m a i _ h i t u n g
6702	131.0	flesh; meat	adan1251-lawah	Adang-Lawahing	Timor-Alor-Pantar	Alor	hiri		nan		h i r i
6703	131.0	flesh; meat	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	mahiting		nan		m a h i t i n g
6704	131.0	flesh; meat	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	mahil		nan		m a h i l
6705	131.0	flesh; meat	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	mɑhɛɛl		nan		m ɑ h ɛɛ l
6706	131.0	flesh; meat	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	məhɛl		nan		m ə h ɛ l
6707	131.0	flesh; meat	kira1248	Kiraman	Timor-Alor-Pantar	Alor	ma sela		nan		m a _ s e l a
6708	131.0	flesh; meat	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	is		nan		i s
6709	131.0	flesh; meat	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	gili		nan		g i l i
6710	131.0	flesh; meat	sawi1256	Sawila	Timor-Alor-Pantar	Alor	isi		nan		i s i
6712	131.0	flesh; meat	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	damát		nan		d a m á t
6713	131.0	flesh; meat	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	ehi		nan		e h i
6714	131.0	flesh; meat	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	dagiŋ hii		nan		d a g i ŋ _ h ii
6715	131.0	flesh; meat	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	umung		nan		u m u n g
6716	131.0	flesh; meat	dein1238	Deing	Timor-Alor-Pantar	Pantar	dmus		nan		d m u s
6717	131.0	flesh; meat	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	xu'bui; u'muŋ		nan		x u ˈb u i
6718	131.0	flesh; meat	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	u'muŋ		nan		u ˈm u ŋ
6719	131.0	flesh; meat	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	dama'a		nan		d a m a ˈa
6720	131.0	flesh; meat	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	ke'e		nan		k e ˈe
6721	131.0	flesh; meat	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	bo'o		nan		b o ˈo
6722	131.0	flesh; meat	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	koɁ		nan		k o ʔ
6723	131.0	flesh; meat	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	jap		nan		j a p
6724	131.0	flesh; meat	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'si:		nan		ˈs iː
6725	131.0	flesh; meat	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	geis		nan		g e i s
6726	131.0	flesh; meat	p-alor1249	proto-AP	Timor-Alor-Pantar		*iser		nan		i s e r
6727	131.0	flesh; meat	p-east2519	proto-TIM	Timor-Alor-Pantar		*seor		nan		s e o r
6728	131.0	flesh; meat	p-timo1261	proto-TAP	Timor-Alor-Pantar		*isor		nan		i s o r
16075	131.0	flesh; meat	kula1280	Kula	Timor-Alor-Pantar	Alor	pe gəs		nan		p e _ g ə s
16674	131.0	flesh; meat	wers1238	Wersing	Timor-Alor-Pantar	Timor	sis		nan		s i s
17266	131.0	flesh; meat	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	eˈlam	nan	nan	nan	e ˈl a m
17838	131.0	flesh; meat	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	si:		nan		s iː
18423	131.0	flesh; meat	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	umuŋ		nan		u m u ŋ
19003	131.0	flesh; meat	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	mahiting		nan		m a h i t i n g
19434	131.0	flesh; meat	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	naɁan		nan		n a ʔ a n
19946	131.0	flesh; meat	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'ʔihik	nan	nan	nan	ˈʔ i h i k
20251	131.0	flesh; meat	kema1243	Kemak	Austronesian	Timor	'si:		nan		ˈs iː
20610	131.0	flesh; meat	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'lɛura		nan		ˈl ɛ u r a
21216	131.0	flesh; meat	sawi1256	Sawila	Timor-Alor-Pantar	Alor	gisi		nan		g i s i
21803	131.0	flesh; meat	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	naɁan		nan		n a ʔ a n
22412	131.0	flesh; meat	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	eˈlam		nan		e ˈl a m
23011	131.0	flesh; meat	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	mai hitung		nan		m a i _ h i t u n g
23323	131.0	flesh; meat	mamb1306	Mambai	Austronesian	Timor	'sɪs		nan		ˈs ɪ s
23591	131.0	flesh; meat	laka1255	Lakalei 	Austronesian	Timor	'sisi		nan		ˈs i s i
23958	131.0	flesh; meat	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	eˈlam		nan		e ˈl a m
24743	131.0	flesh; meat	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	mä.'hi.tɪŋ		nan		m ä ˈh i t ɪ ŋ
24744	131.0	flesh; meat	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	mahiting		nan		m a h i t i n g
25840	131.0	flesh; meat	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	si:		nan		s iː
26423	131.0	flesh; meat	keda1252	Kedang	Austronesian	Lembata	na'ʔɛn		nan		n a ˈʔ ɛ n
26937	131.0	flesh; meat	tetu1246	Tetun Dili 	Austronesian	Timor	'na:n		nan		ˈn aː n
27203	131.0	flesh; meat	idat1237	Idate	Austronesian	Timor	'sisi		nan		ˈs i s i
27543	131.0	flesh; meat	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈʔumɜ̃		nan		ˈʔ u m ɜ̃
28128	131.0	flesh; meat	maka1316	Makasae	Timor-Alor-Pantar	Timor	seu		nan		s e u
#
498	508.0	floor	keda1252	Kedang	Austronesian	Lembata	'lante		nan		ˈl a n t e
1103	508.0	floor	kelo1247	Klon	Timor-Alor-Pantar	Alor	ɔt gomi		nan		ɔ t _ g o m i
1758	508.0	floor	cent2245-hewa	Hewa	Austronesian	Flores	lante		nan		l a n t e
2620	508.0	floor	adan1251	Adang	Timor-Alor-Pantar	Alor	lantai		nan		l a n t a i
3208	508.0	floor	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈlɑnte		nan		ˈl ɑ n t e
15457	508.0	floor	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'lantai		nan		ˈl a n t a i
16444	508.0	floor	kula1280	Kula	Timor-Alor-Pantar	Alor	lantai		nan		l a n t a i
17046	508.0	floor	wers1238	Wersing	Timor-Alor-Pantar	Timor	lante		nan		l a n t e
17623	508.0	floor	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈlante	nan	nan	nan	ˈl a n t e
18208	508.0	floor	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	muk		nan		m u k
18795	508.0	floor	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	hava'omi 'bira		nan		h a v a ˈo m i _ ˈb i r a
19805	508.0	floor	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	labis		nan		l a b i s
20999	508.0	floor	fata1247	Fataluku	Timor-Alor-Pantar	Timor	su'mɛnti		nan		s u ˈm ɛ n t i
21586	508.0	floor	sawi1256	Sawila	Timor-Alor-Pantar	Alor	no data		nan		n o _ d a t a
22174	508.0	floor	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	labis		nan		l a b i s
22821	508.0	floor	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈlante		nan		ˈl a n t e
24367	508.0	floor	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈlante		nan		ˈl a n t e
25542	508.0	floor	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'hɔ.miŋ mä.sɔ.läŋ		nan		ˈh ɔ m i ŋ _ m ä s ɔ l ä ŋ
25543	508.0	floor	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	homing masolang		nan		h o m i n g _ m a s o l a n g
26210	508.0	floor	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	muk		nan		m u k
26793	508.0	floor	keda1252	Kedang	Austronesian	Lembata	'lante		nan		ˈl a n t e
27914	508.0	floor	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈlante		nan		ˈl a n t e
28499	508.0	floor	maka1316	Makasae	Timor-Alor-Pantar	Timor	su'mɛnti		nan		s u ˈm ɛ n t i
#
1299	95.0	flower	cent2245-hewa	Hewa	Austronesian	Flores	puhun		nan		p u h u n
18968	95.0	flower	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	kiki		nan		k i k i
22373	95.0	flower	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈbuŋa		nan		ˈb u ŋ a
22979	95.0	flower	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	kiki		nan		k i k i
23919	95.0	flower	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈbuŋa		nan		ˈb u ŋ a
24664	95.0	flower	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	he̞ä.'qi.qi		nan		h e̞ ä ˈq i q i
24665	95.0	flower	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	hekiki		nan		h e k i k i
#
578	588.0	flower (in e.g. mangga tree)	keda1252	Kedang	Austronesian	Lembata	pu'hun		n		p u ˈh u n
1185	588.0	flower (in e.g. mangga tree)	kelo1247	Klon	Timor-Alor-Pantar	Alor	əti bu:ŋ		nan		ə t i _ b uː ŋ
2112	588.0	flower (in e.g. mangga tree)	tuku1254	Tokodede	Austronesian	Timor	'kɑi 'hetu		nan		ˈk ɑ i _ ˈh e t u
2701	588.0	flower (in e.g. mangga tree)	adan1251	Adang	Timor-Alor-Pantar	Alor	ti buŋ		*		t i _ b u ŋ
3288	588.0	flower (in e.g. mangga tree)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈpuhuŋ		n		ˈp u h u ŋ
3543	588.0	flower (in e.g. mangga tree)	sika1262	Sika	Austronesian	Flores	puhun		n		p u h u n
15747	588.0	flower (in e.g. mangga tree)	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	kiki		nan		k i k i
15748	588.0	flower (in e.g. mangga tree)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	kiki		6		k i k i
15749	588.0	flower (in e.g. mangga tree)	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	buŋ		1		b u ŋ
15750	588.0	flower (in e.g. mangga tree)	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	ti buŋ		1		t i _ b u ŋ
15751	588.0	flower (in e.g. mangga tree)	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	fumɑ		1		f u m ɑ
15752	588.0	flower (in e.g. mangga tree)	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	bʊʊm		nan		b ʊʊ m
15753	588.0	flower (in e.g. mangga tree)	kira1248	Kiraman	Timor-Alor-Pantar	Alor	paˈtoʔ		7		p a ˈt o ʔ
15754	588.0	flower (in e.g. mangga tree)	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	bungan		1		b u n g a n
15755	588.0	flower (in e.g. mangga tree)	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	jara		nan		j a r a
15756	588.0	flower (in e.g. mangga tree)	rett1240	Reta	Timor-Alor-Pantar	Alor	búma		nan		b ú m a
15757	588.0	flower (in e.g. mangga tree)	sawi1256	Sawila	Timor-Alor-Pantar	Alor	kikileawa		nan		k i k i l e a w a
15758	588.0	flower (in e.g. mangga tree)	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	lahár		nan		l a h á r
