Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
149	ear	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	puar waʔ	nan	p u - a r _ w a ʔ	('ear', 'abui1241-fuime', 'tawei_ata')	datasets/Sar-Adiabang.tsv		
150	nose	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pimimbul	nan	p i m i m b u l	('nose', 'alor1249-sar-a', 'pimimbul')	datasets/Sar-Adiabang.tsv		
151	mouth	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	po'xos	nan	p o x ós	('mouth', 'alor1249-sar-a', 'poxós')	datasets/Sar-Adiabang.tsv		
152	chin	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pijaw	nan	p i j a w	('chin', 'alor1249-sar-a', 'piyaw')	datasets/Sar-Adiabang.tsv		
152	chin	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	'paw	nan	p á - - w	('chin', 'alor1249-sar-a', 'piyaw')	datasets/Sar-Adiabang.tsv		
153	lips	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	peʔertu	nan	p e ʔ e r t u -	('lips', 'adan1251-lawah', 'tɛm_tɛporo')	datasets/Sar-Adiabang.tsv		
154	teeth	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pesíŋ	nan	p e - s í ŋ -	('teeth', 'abui1241-fuime', 'taweiti')	datasets/Sar-Adiabang.tsv		
155	tongue	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pe'fal	nan	p e f á l - - -	"('tongue', 'abui1241-takal', ""tä.'li.fi"")"	datasets/Sar-Adiabang.tsv		
156	neck	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pemaj	nan	p e m a j	('neck', 'alor1249-sar-a', 'pemay')	datasets/Sar-Adiabang.tsv		
157	shoulder	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pemaqar	nan	p e m a q a r - -	('shoulder', 'alor1249-sar-a', 'pemaqar')	datasets/Sar-Adiabang.tsv		
157	shoulder	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pita'hal	nan	p e m a q a r - -	('shoulder', 'alor1249-sar-a', 'pemaqar')	datasets/Sar-Adiabang.tsv		
163	arm	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pitaŋ	nan	nan	('arm', 'abui1241-fuime', 'tataŋ')	datasets/Sar-Adiabang.tsv		
166	finger	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pitaŋ ki	nan	p i t a ŋ - _ k i - - -	('finger', 'alor1249-sar-a', 'pitaŋ_ki')	datasets/Sar-Adiabang.tsv		
167	fingernail	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pitaŋ kə'pus	nan	p i t a ŋ - - _ k ə p ú s - - -	('fingernail', 'abui1241-fuime', 'tataŋ_kusiŋ')	datasets/Sar-Adiabang.tsv		
168	breast	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	haŋ	nan	nan	('breast', 'alor1249-sar-a', 'haŋ')	datasets/Sar-Adiabang.tsv		
170	navel	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	'potal	nan	p ó t a l	('navel', 'alor1249-sar-a', 'pótal')	datasets/Sar-Adiabang.tsv		
