ID,Form_ID,Cognateset_ID,Alignment,Source
31076,31096,4592,l a m u k,LexStat
31077,31097,4592,ɲ a m u k,LexStat
31078,31099,3144,b a t i k,LexStat
31079,31100,6526,k a l a w a q,LexStat
31080,31101,6526,- - l a w a q,LexStat
31081,31102,3371,k u t u -,LexStat
31082,31103,4306,l e s e q - -,LexStat
31083,31104,4306,l i s e h a q,LexStat
31084,31105,4306,l i s e q a h,LexStat
31085,31106,2627,- q a t i m e l a -,LexStat
31086,31107,4287,t u m a h,LexStat
31087,31108,662,- - - a y a -,LexStat
31088,31109,6340,b i t i q,LexStat
31089,31110,6340,k e d i -,LexStat
31090,31111,6343,k i - - - - k i t,LexStat
31091,31112,6340,q i t i k,LexStat
31092,31113,5027,- d a d a - - n - -,LexStat
31093,31114,5058,d a q a,LexStat
31094,31115,5030,l a m - - a,LexStat
31095,31116,4871,- - b a q e - u,LexStat
31096,31117,5019,u d a ŋ,LexStat
31097,31118,5004,- - t u - q a h,LexStat
31098,31119,10834,m u d a,LexStat
31099,31120,3571,- - - p a n a s - -,LexStat
31100,31121,1386,- - g i ŋ g i ŋ,LexStat
31101,31122,1401,r a m i g,LexStat
31102,31123,3010,d i q a - - - - - q,LexStat
31103,31124,451,b u u k,LexStat
31104,31125,434,z a q a t,LexStat
31105,31126,2965,p e n - - u q -,LexStat
31106,31127,2196,q ua ŋ,LexStat
31107,31128,4790,i p i t,LexStat
31108,31129,2261,- - z au q - -,LexStat
31109,31130,10371,- - b a s e q,LexStat
31110,31131,10371,- - b e s a q,LexStat
31111,31132,1976,a ŋ u ʔ,LexStat
31112,31133,1968,- - k e a ŋ,LexStat
31113,31134,1968,t e g - a ŋ,LexStat
31114,31135,1979,- - b i - l aj - - - -,LexStat
31115,31136,1994,m aj a,LexStat
31116,31137,1995,w a i,LexStat
31117,31138,6112,- - - p a n d a k,LexStat
31118,31139,7130,m e - - - p i - - s - -,LexStat
31119,31140,7130,m i - - - p i - - s - -,LexStat
31120,31141,7130,t i - - - p i - - s - -,LexStat
31121,31142,6284,m a n i w a ŋ,LexStat
31122,31143,7115,- - k a - p a l - - - - -,LexStat
31123,31144,7115,- - k a e p a l - - - - -,LexStat
31124,31145,7117,t e b e l -,LexStat
31125,31146,5808,b u n t e,LexStat
31126,31147,1661,k a - - l e m,LexStat
31127,31148,1661,k e - - l e m,LexStat
31128,31149,1661,q i - - l e m,LexStat
31129,31150,4107,s i n d a r,LexStat
31130,31151,6078,- - t a s i m,LexStat
31131,31152,773,d u m p u l,LexStat
31132,31153,773,t u m p e l,LexStat
31133,31154,773,t u m p u l,LexStat
31134,31155,3413,m a b e e q a t,LexStat
31135,31156,4127,m a a q a n,LexStat
31136,31157,6685,l u r - u s,LexStat
31137,31158,10527,- - l a b e -,LexStat
31138,31159,10521,- - l a w a - - -,LexStat
31139,31160,10521,- - l a w a s - -,LexStat
31140,31161,1589,- - b e n e r,LexStat
31141,31162,1581,k - e n a,LexStat
31142,31163,10757,s - - a l a q -,LexStat
31143,31164,5619,- - - e s a k - -,LexStat
31144,31165,5619,- - h a s a k - -,LexStat
31145,31166,5637,l u m,LexStat
31146,31167,5736,- - b u - u - - - - - k,LexStat
31147,31168,5736,- - b u s u - - - - - k,LexStat
31148,31169,705,p a q i t,LexStat
31149,31170,6783,- e - - m i s,LexStat
31150,31171,6783,h e - - m i s,LexStat
31151,31172,6783,t a q - m i s,LexStat
31152,31173,6783,t a q e m i s,LexStat
31153,31174,6495,m a q e - s e m,LexStat
31154,31175,6495,m a q e n s e m,LexStat
31155,31176,6495,- - q a - s e m,LexStat
31156,31177,5881,m a q a s i n,LexStat
31157,31178,2609,- d a - p - - a,LexStat
31158,31179,2609,- d a m p - - a,LexStat
31159,31180,2609,- d a - p - - a,LexStat
31160,31181,2603,d a - t a -,LexStat
31161,31182,2603,p a - t a r,LexStat
31162,31183,2603,p a n t a r,LexStat
31163,31184,6378,- - - - - - d a l i t -,LexStat
31164,31185,5758,g a r - - a ŋ,LexStat
31165,31186,714,- - q i t e - m - - -,LexStat
31166,31187,714,- - t i d e - m - - -,LexStat
31167,31188,10467,- - p u t i q -,LexStat
31168,31189,5429,p u l a -,LexStat
31169,31190,5429,p u l a q,LexStat
31170,31191,5434,r a r a,LexStat
31171,31192,5435,s i a,LexStat
31172,31193,6181,- - s a k i t,LexStat
31173,31194,6162,- i l a h,LexStat
31174,31195,6163,m a h e y a q,LexStat
31175,31196,7166,m a q u a w,LexStat
31176,31197,7168,q u a w a n,LexStat
31177,31198,3685,b i t i l,LexStat
31178,31199,3687,l a p a,LexStat
31179,31200,721,- - - - b u t a -,LexStat
31180,31201,1754,b e ŋ e l,LexStat
31181,31202,1757,t u l i,LexStat
31182,31203,5952,t a - - k u t - -,LexStat
31183,31204,272,b e ŋ i s,LexStat
31184,31205,248,- - b i r a ŋ,LexStat
31185,31206,280,q i ŋ e t,LexStat
31186,31207,9135,k i t a -,LexStat
31187,31208,8420,d e ŋ e - - - - -,LexStat
31188,31209,8420,d i ŋ a - - - - -,LexStat
31189,31210,8420,d i ŋ e - - - - -,LexStat
31190,31211,8420,k i ŋ e - - - - -,LexStat
31191,31212,9336,aj e k e n,LexStat
31192,31213,9324,h aj e k,LexStat
31193,31214,9605,h a n d e m,LexStat
31194,31215,9604,n e m n e m,LexStat
31195,31216,8627,- - k i l a l a -,LexStat
31196,31217,8639,t a q u,LexStat
31197,31218,9096,b a q b a q,LexStat
31198,31219,9361,b a q b a q,LexStat
31199,31220,3997,k a i,LexStat
31200,31221,3994,s au,LexStat
31201,31223,9303,t i d u -,LexStat
31202,31224,9298,t u - d u -,LexStat
31203,31225,9793,b a ŋ u n,LexStat
31204,31226,7342,- - d i u s,LexStat
31205,31227,7351,z i u q,LexStat
31206,31228,9271,i ŋ k u d,LexStat
31207,31229,9268,t u - d a ŋ,LexStat
31208,31230,9268,t u n d a ŋ,LexStat
31209,31231,9462,d i - i - -,LexStat
31210,31232,9469,k e d e ŋ,LexStat
31211,31233,9465,- t u q u -,LexStat
31212,31234,9469,k e z e ŋ,LexStat
31213,31235,9821,l a k a w,LexStat
31214,31236,9820,l a m p a - - q,LexStat
31215,31237,9821,r a k a t,LexStat
31216,31238,9057,l a i w,LexStat
31217,31239,8354,l a k a w,LexStat
31218,31240,8346,l a m p a ŋ,LexStat
31219,31241,8346,l a m p a ŋ,LexStat
31220,31242,9546,n a ŋ u y - - -,LexStat
31221,31243,8280,- e b e k,LexStat
31222,31244,8277,l a y a p,LexStat
31223,31245,8160,- - n a b u q,LexStat
31224,31246,8091,- m a ŋ i n u m,LexStat
31225,31247,8091,- - u m i n u m,LexStat
31226,31248,8104,ɲ e p ɲ e p,LexStat
31227,31249,8131,k a - e n -,LexStat
31228,31250,8142,k u m a e n,LexStat
31229,31251,8134,m a ŋ a n,LexStat
31230,31252,7810,t a n e k,LexStat
31231,31253,9848,- i ɲ a w,LexStat
31232,31254,9834,b a s u q -,LexStat
31233,31255,9848,h e ɲ a w,LexStat
31234,31256,9171,t a h i q,LexStat
31235,31257,9169,z a q i t,LexStat
31236,31258,8772,- - q u d i p,LexStat
31237,31259,7477,m a ɲ a w a -,LexStat
31238,31260,7477,n i h a w a -,LexStat
31239,31261,9931,b u h a t,LexStat
31240,31262,8026,- m a - t a y - -,LexStat
31241,31263,8326,b e - - a y,LexStat
31242,31264,8326,p a b e a y,LexStat
31243,31265,9900,- - p u n a s,LexStat
31244,31266,9900,s a p - - u -,LexStat
31245,31267,9901,- - u s u q - -,LexStat
31246,31268,7778,a i,LexStat
31247,31269,7778,ai -,LexStat
31248,31270,7769,t e k a -,LexStat
31249,31271,8648,t a - - w - - a,LexStat
31250,31272,8648,t a t a w - - a,LexStat
31251,31273,8648,m a t a w - - a,LexStat
31252,31274,7874,- - t a ŋ i s,LexStat
31253,31275,7874,- u m a ŋ i s,LexStat
31254,31276,7874,m a n a ŋ i s,LexStat
31255,31277,7521,z e k e t,LexStat
31256,31278,7557,b i l a k,LexStat
31257,31279,7564,d i l a p,LexStat
31258,31280,9180,b i l a k,LexStat
31259,31281,9183,- - d i l a p,LexStat
31260,31282,7703,p a q p a q,LexStat
31261,31283,7704,ŋ a l ŋ a l,LexStat
31262,31284,9951,h ua - - - - b,LexStat
31263,31285,9951,h u y e ʔ a b,LexStat
31264,31286,9951,m a - - h ua b,LexStat
31265,31287,9489,h i s e p,LexStat
31266,31288,9489,q i s e p,LexStat
31267,31289,9489,s e ps e p,LexStat
31268,31290,7439,h u m e y u p,LexStat
31269,31291,9376,l u d a q -,LexStat
31270,31292,9376,l u - - p a,LexStat
31271,31293,9377,s u p a q -,LexStat
31272,31294,9377,d u l a q -,LexStat
31273,31295,9729,- - u - t a q -,LexStat
31274,31296,9729,u m u - t a q -,LexStat
31275,31297,9020,- - - u s u q - -,LexStat
31276,31298,9107,- g a - - r u s - -,LexStat
31277,31299,9107,- g a - - r u t - -,LexStat
31278,31300,9107,- g u m a r u t - -,LexStat
31279,31301,3835,- - - a t e l,LexStat
31280,31302,3835,- - g a t e l,LexStat
31281,31303,3835,m a g a t e l,LexStat
31282,31304,9542,b e ŋ k a k,LexStat
31283,31305,8498,b a s b a s,LexStat
31284,31306,8502,b u k b u k,LexStat
31285,31307,8504,p e kp e k,LexStat
31286,31308,9289,b e - - - b a k -,LexStat
31287,31309,9291,- - t a m p - e k -,LexStat
31288,31310,9289,t e - - - p a k -,LexStat
31289,31311,7401,a - k - - i t,LexStat
31290,31312,7401,a ŋ k - - i t,LexStat
31291,31313,7401,- - k a - a t,LexStat
31292,31314,7417,k e t e b,LexStat
31293,31315,7926,- i s i -,LexStat
31294,31316,7928,h e - t e k,LexStat
31295,31317,7934,q i r i s,LexStat
31296,31318,7926,- i s i q,LexStat
31297,31319,7928,d i s d i s,LexStat
31298,31320,9403,b a k a q,LexStat
31299,31321,9403,b e k a -,LexStat
31300,31322,9398,b e r i q -,LexStat
31301,31323,8056,b a q a g i,LexStat
31302,31324,9447,r u - s u k,LexStat
31303,31325,9442,- - t - - e b e k,LexStat
31304,31326,9442,- - t u m e b e k,LexStat
31305,31327,9272,t u d u k -,LexStat
31306,31328,9272,t u s u k -,LexStat
31307,31329,9624,b a t u,LexStat
31308,31330,9637,l a m b e g,LexStat
31309,31331,9623,t u d a q,LexStat
31310,31332,8560,q u m a u p,LexStat
31311,31333,8604,b u n u q,LexStat
31312,31334,8608,p a t - - a - y,LexStat
31313,31335,7672,b u a w,LexStat
31314,31336,7667,s i k a,LexStat
31315,31337,8036,k u m a l i -,LexStat
31316,31338,8036,k a - - l i -,LexStat
31317,31339,7584,l e b e ŋ,LexStat
31318,31340,7567,t a n e m,LexStat
31319,31341,8259,q a - - l i,LexStat
31320,31342,8260,s a l - - i,LexStat
31321,31343,8244,- a p u ŋ,LexStat
31322,31344,8532,g e - - - m,LexStat
31323,31345,9654,h i k e t,LexStat
31324,31346,9642,k a p u t - -,LexStat
31325,31347,9642,k e b e t - -,LexStat
31326,31348,8965,u u t,LexStat
31327,31349,8980,s u - - l u d,LexStat
31328,31350,8980,s u m u l u d,LexStat
31329,31351,8998,t u l a k,LexStat
31330,31352,9689,- - b a l i - -,LexStat
31331,31353,9689,- - b i l i ŋ -,LexStat
31332,31354,9689,- - p u l i ŋ -,LexStat
31333,31355,9689,- - b a l i k -,LexStat
31334,31356,9689,- - - i l e ŋ -,LexStat
31335,31357,8078,h u m i p i -,LexStat
31336,31358,7853,- d u k u -,LexStat
31337,31359,7873,z u ŋ k u k,LexStat
31338,31360,7706,- p i - - l i q,LexStat
31339,31361,7706,- p< u m i l i q,LexStat
31340,31362,8379,t u m u b u q,LexStat
31341,31363,8394,t u k u l,LexStat
31342,31364,9420,- a - m e s -,LexStat
31343,31365,9420,k e - m e s -,LexStat
31344,31366,9420,m e s m e s -,LexStat
31345,31367,7588,- - b e l i -,LexStat
31346,31368,7588,- - s a l i w,LexStat
31347,31369,9155,- - b a - l u k,LexStat
31348,31370,9473,n - a k a w - -,LexStat
31349,31371,9473,t - a k a w - -,LexStat
31350,31372,8794,b u - k - - a s,LexStat
31351,31373,8794,b u ŋ k - - a s,LexStat
31352,31374,8794,b u - k - - a -,LexStat
31353,31375,8806,s u - k a b,LexStat
31354,31376,8806,s u ŋ k a b,LexStat
31355,31377,7759,q e n e b,LexStat
31356,31378,7751,t a - k u b,LexStat
31357,31379,7751,t a ŋ k u b,LexStat
31358,31380,7726,d a k - i -,LexStat
31359,31381,7730,p a n a h i k,LexStat
31360,31382,7734,s a k a y,LexStat
31361,31383,8461,b u n i,LexStat
31362,31384,9773,m a n a a h,LexStat
31363,31385,8288,l i p e t,LexStat
31364,31386,8287,- - p i l u q - -,LexStat
31365,31387,8452,t a b a ŋ,LexStat
31366,31388,8441,- - t u l u - ŋ -,LexStat
31367,31389,7333,q u m a ŋ q a ŋ,LexStat
31368,31390,7337,q a w q a w,LexStat
31369,31391,9209,p a l e u k,LexStat
31370,31392,8900,b a - y u,LexStat
31371,31393,8899,- - - b u k b u - k,LexStat
31372,31394,8903,t u m b u k,LexStat
31373,31395,8524,p e kp e k,LexStat
31374,31396,7607,b e ŋ i t,LexStat
31375,31397,7606,ia g,LexStat
31376,31398,7606,ia k,LexStat
31377,31399,8746,b e l i q,LexStat
31378,31400,7311,b aj a q,LexStat
31379,31401,7300,- k u t a ɲ a -,LexStat
31380,31402,7300,- - u t a ɲ a -,LexStat
31381,31403,7847,b i l a ŋ,LexStat
31382,31404,7839,i h a p,LexStat
31383,31405,5121,- a s a - -,LexStat
31384,31406,5121,- e s a - -,LexStat
31385,31407,5121,- i s a - -,LexStat
31386,31408,10230,d u h a,LexStat
31387,31409,7224,t e l u,LexStat
31388,31410,2874,- e p a t -,LexStat
31389,31411,2597,- - - i m a,LexStat
31390,31412,2597,- - l i m a,LexStat
31391,31413,6232,- e n e m,LexStat
31392,31414,6035,p i t u,LexStat
31393,31415,2140,w a l u,LexStat
31394,31416,4906,s i w a,LexStat
31395,31417,6930,s a ŋ a p u l u q,LexStat
31396,31418,7180,t e l u ŋ a p u l u q,LexStat
31397,31419,2438,l i m a ŋ a p u l u q,LexStat
31398,31420,6252,e n e m ŋ a p u l u q,LexStat
31399,31421,6060,p i t u ŋ a p u l u q,LexStat
31400,31422,2163,w a l u ŋ a p u l u q,LexStat
31401,31423,5137,s a ŋ a a t u s,LexStat
31402,31424,3093,- - b a q - - - i - - -,LexStat
31403,31425,3050,- - k - e m p u,LexStat
31404,31426,3050,m a k i e m p u,LexStat
31405,31429,2318,a y a,LexStat
31406,31430,2308,e m a -,LexStat
31407,31431,2308,e m a ʔ,LexStat
31408,31432,5553,- - b u b u ŋ - -,LexStat
31409,31433,5553,- - b u b u ŋ a n,LexStat
31410,31434,5553,- - b u b u ŋ e n,LexStat
31411,31435,921,- s a p - - u - - -,LexStat
31412,31436,2679,s a l e,LexStat
31413,31437,10323,d i ŋ d i ŋ,LexStat
31414,31438,9867,- t e - - n u n,LexStat
31415,31439,9867,- t i - - n u n,LexStat
31416,31440,9867,- t u m e n u n,LexStat
31417,31442,4262,t e n u n a n,LexStat
31418,31444,2200,b u s u -,LexStat
31419,31445,6717,p u q u n n u l a ŋ i t,LexStat
31420,31446,176,p a - - s a l a q,LexStat
31421,31447,176,p a k a s a l a q,LexStat
31422,31448,2587,l a w a n,LexStat
31423,31449,5283,- b e l i -,LexStat
31424,31450,5283,- b i l i -,LexStat
31425,31451,7464,h e z a m,LexStat
31426,31452,8368,c e k e p,LexStat
31427,31453,8364,g e m e l,LexStat
31428,31454,8363,m e s m e s,LexStat
31429,31455,10743,k a i,LexStat
31430,31456,10728,l i - - ŋ,LexStat
31431,31457,10737,s au,LexStat
31432,31458,7293,s a u t,LexStat
31433,31459,7386,s e n d e m,LexStat
31434,31460,9587,b aj a q,LexStat
31435,31461,9564,t u z u q i,LexStat
31436,31462,1790,b e e q a t,LexStat
31437,31463,2485,q e t i,LexStat
31438,31464,2470,q u b u s,LexStat
31439,31465,2470,- u p u s,LexStat
31440,31466,2689,b u ŋ a - ŋ - - - -,LexStat
31441,31467,10263,u a t,LexStat
31442,31468,4228,- a n a d u q,LexStat
31443,31469,6870,a t a s,LexStat
31444,31470,6874,l a ŋ k a w,LexStat
31445,31471,6128,- - b a b a q -,LexStat
31446,31472,4747,g - - i p i t - -,LexStat
31447,31473,4753,i p u t,LexStat
31448,31474,4747,k - - i p u t - -,LexStat
31449,31475,4747,k - - i p i t - -,LexStat
31450,31476,7645,b u a w,LexStat
31451,31477,6756,w a - d i - -,LexStat
31452,31478,4545,w u r -,LexStat
31453,31479,6581,j i b - -,LexStat
31454,31480,5328,- - a n u - r,LexStat
31455,31481,4666,b u k - - - - - - u,LexStat
31456,31482,10274,h a b a n,LexStat
31457,31483,6672,w a r -,LexStat
31458,31484,10329,j i r a,LexStat
31459,31485,5988,t a m - - - - -,LexStat
31460,31486,10340,b o - - b -,LexStat
31461,31487,2983,m a - g a d -,LexStat
31462,31488,2983,m a - g a d a,LexStat
31463,31489,5664,je - - g a - -,LexStat
31464,31490,6506,q a b a - -,LexStat
31465,31491,6506,q a b a k -,LexStat
31466,31492,4457,b i s - -,LexStat
31467,31493,2491,h a d - - a -,LexStat
31468,31494,6361,- - - - b u n a - q - -,LexStat
31469,31495,6992,- w ai - -,LexStat
31470,31496,5688,a m e - - - n,LexStat
31471,31497,10059,- - - t ei -,LexStat
31472,31498,2953,- i s,LexStat
31473,31499,2951,- i - - s i,LexStat
31474,31500,8856,- - - - - - m u d i - n -,LexStat
31475,31501,8842,m u - - - d i n,LexStat
31476,31502,649,b ui - - - -,LexStat
31477,31503,655,m ai t - -,LexStat
31478,31504,4152,h a w a r -,LexStat
31479,31505,6748,h uː - b a,LexStat
31480,31506,1376,w a - t a -,LexStat
31481,31507,457,m a r i,LexStat
31482,31508,470,m o g o l -,LexStat
31483,31509,2276,- - t a m a - -,LexStat
31484,31510,2660,i s e r -,LexStat
31485,31511,829,s e - - r,LexStat
31486,31512,743,- w ai - - -,LexStat
31487,31513,2220,- h a s,LexStat
31488,31514,6658,t o - - - - - k -,LexStat
31489,31515,813,- - - - m u d i -,LexStat
31490,31516,2023,- - - - - ua r i -,LexStat
31491,31517,4951,- - m i - m - - -,LexStat
31492,31518,4688,- - w - - a -,LexStat
31493,31519,6919,- ua s i n,LexStat
31494,31520,9997,- - l e - b u r -,LexStat
31495,31521,331,- - t a - - - - - n -,LexStat
31496,31522,3344,t a - - - - n - - - -,LexStat
31497,31523,2458,k - - - - - - - u s i n,LexStat
31498,31524,889,h a - m i,LexStat
31499,31525,10242,- a r - -,LexStat
31500,31526,4072,- - b a t -,LexStat
31501,31527,3891,- - - - - - u k u -,LexStat
31502,31528,5241,- a n i - n - -,LexStat
31503,31529,4736,- - e n - - -,LexStat
31504,31530,4736,- - e n i - u,LexStat
31505,31531,1175,- - ua q a - l,LexStat
31506,31532,2295,m a m - - - - -,LexStat
31507,31533,5075,n a n - - -,LexStat
31508,31534,5075,n a n a - -,LexStat
31509,31535,17,n a - -,LexStat
31510,31536,39,a -,LexStat
31511,31537,36,h a -,LexStat
31512,31538,49,a -,LexStat
31513,31539,44,h a -,LexStat
31514,31540,74,g a - -,LexStat
31515,31541,74,g e - -,LexStat
31516,31542,2,n i - -,LexStat
31517,31543,8,- p i - -,LexStat
31518,31544,29,i -,LexStat
31519,31545,27,h i - -,LexStat
31520,31546,57,g i -,LexStat
31521,31547,3771,m i - - - - -,LexStat
31522,31548,153,- - o,LexStat
31523,31549,153,d t o,LexStat
31524,31550,617,- - - p o -,LexStat
31525,31551,621,y - o,LexStat
31526,31552,1869,j i b a r,LexStat
31527,31553,5256,b aj - - -,LexStat
31528,31554,5383,d u r - -,LexStat
31529,31555,525,m a d e l - -,LexStat
31530,31556,6840,- o - r a - - - -,LexStat
31531,31557,2544,h a b i -,LexStat
31532,31558,6063,s i b - - r,LexStat
31533,31559,6063,s i b a i r,LexStat
31534,31560,1605,b a g - - ai,LexStat
31535,31561,682,- - - - d - - l -,LexStat
31536,31562,682,- - - a d - - l -,LexStat
31537,31563,3554,- - m u k -,LexStat
31538,31564,5977,p - r - -,LexStat
31539,31565,4588,- - k i n,LexStat
31540,31566,2628,- - - k - t,LexStat
31541,31567,602,- - t e m e - k - -,LexStat
31542,31568,4869,l a n,LexStat
31543,31569,4866,- - - - - s i b - - a -,LexStat
31544,31570,4866,- - - - - s i b a r - -,LexStat
31545,31571,431,- - j a - s i -,LexStat
31546,31572,2184,h a s a k,LexStat
31547,31573,2260,l e - - t e,LexStat
31548,31574,1979,- - p o - r - - - - -,LexStat
31549,31575,6111,- - - - t u k - - - - -,LexStat
31550,31576,7118,d u - - m -,LexStat
31551,31577,1841,- - k a r o k,LexStat
31552,31578,5618,- - - t e n a -,LexStat
31553,31579,5735,- - - m - - n - - - -,LexStat
31554,31580,2603,t a - t o k,LexStat
31555,31581,6378,- - - - - - d u l - - -,LexStat
31556,31582,6378,- - - - - - d u l a - -,LexStat
31557,31583,715,- a - - q a n a,LexStat
31558,31584,3193,- - l o - g a r,LexStat
31559,31585,3193,w a l o - g a r,LexStat
31560,31586,10776,b a g o r i -,LexStat
31561,31587,8421,- - m a g i -,LexStat
31562,31588,9299,- - t ia - - - -,LexStat
31563,31589,9807,t e n -,LexStat
31564,31590,9778,- - - - - t e n -,LexStat
31565,31591,7341,- - - - - w e - l i -,LexStat
31566,31592,9265,- - m i s - -,LexStat
31567,31593,9463,n a - - t e - -,LexStat
31568,31594,9463,n a - - t e r -,LexStat
31569,31595,9462,t a s - - -,LexStat
31570,31596,9819,l a k a -,LexStat
31571,31597,9818,- - - - - l a m - -,LexStat
31572,31598,9818,- - - - l - a m a r,LexStat
31573,31599,9049,t ia - - r a,LexStat
31574,31600,8273,j i r a - -,LexStat
31575,31601,8273,j i r a n -,LexStat
31576,31602,8092,- n ai - -,LexStat
31577,31603,8132,n ai - - - - -,LexStat
31578,31604,8027,- - m i n - -,LexStat
31579,31605,8027,- - m i n a -,LexStat
31580,31606,8324,- - - - e n a -,LexStat
31581,31607,7767,m ai - - - -,LexStat
31582,31608,8647,j a g i r -,LexStat
31583,31609,9245,d a r - - - -,LexStat
31584,31610,9245,d a r - - - a,LexStat
31585,31611,7501,- - - - - e d e,LexStat
31586,31612,9950,- h a g u r,LexStat
31587,31613,9371,p - - u - r - n - - -,LexStat
31588,31614,9107,- k a - - r a b - -,LexStat
31589,31615,3836,- r - u k -,LexStat
31590,31616,3836,i r - u k -,LexStat
31591,31617,7397,k i - - - - -,LexStat
31592,31618,7400,- - - - t a k - i,LexStat
31593,31619,7398,- a s i,LexStat
31594,31620,8395,- - - b u k a n,LexStat
31595,31621,9616,- o - d a,LexStat
31596,31622,8527,- - - p i u n -,LexStat
31597,31623,8074,- - - h i p a r - -,LexStat
31598,31624,7852,l u - - k - - -,LexStat
31599,31625,7852,l u - - k - - -,LexStat
31600,31626,7745,- t ia r i -,LexStat
31601,31627,7745,- t ia r i n,LexStat
31602,31628,7725,- - - m i d - -,LexStat
31603,31629,7318,l u - - - -,LexStat
31604,31630,8899,- - - t a - p ai - -,LexStat
31605,31631,7600,l u - - - -,LexStat
31606,31632,5120,- n u k -,LexStat
31607,31633,10228,a r a q u -,LexStat
31608,31634,7225,- t i g a,LexStat
31609,31635,7225,a t i g a,LexStat
31610,31636,2872,b u t a - -,LexStat
31611,31637,2599,j i w e s i n,LexStat
31612,31638,6228,t a l a m -,LexStat
31613,31639,6929,q a r - n u k -,LexStat
31614,31640,6929,q a r - - - - -,LexStat
31615,31641,3095,t a - - m - - - -,LexStat
31616,31642,3095,t a - - m a - u -,LexStat
31617,31643,3072,t a - - - - m - - -,LexStat
