ID,Lect_ID,Concept_ID,Form,Segments,Comment,Source
35175,lama1277-lewoe,older_sibling,ʔaʔa,ʔ aʔa,,keraf1978
35176,lama1277-lewoe,younger_sibling,wari,w a r i,,keraf1978
35177,lama1277-lewoe,1sg,goe,g o e,,keraf1978
35178,lama1277-lewoe,2sg_informal,moʔe,m o ʔ e,,keraf1978
35179,lama1277-lewoe,2sg_informal,mio,m i o,,keraf1978
35180,lama1277-lewoe,3sg,noʔe,n o ʔ e,,keraf1978
35181,lama1277-lewoe,1pl_excl,ome,o m e,,keraf1978
35182,lama1277-lewoe,1pl_incl,gite,g i t e,,keraf1978
35183,lama1277-lewoe,3pl,roʔe,r o ʔ e,,keraf1978
35184,lama1277-lewoe,and,nu,n u,,keraf1978
35185,lama1277-lewoe,because,ʔele,ʔ e l e,,keraf1978
35186,lama1277-lewoe,with,rua,r ua,,keraf1978
35187,lama1277-lewoe,what,ape,a p e,,keraf1978
35188,lama1277-lewoe,who,heʔe,h eʔe,,keraf1978
35189,lama1277-lewoe,where,deʔea,d eʔe a,,keraf1978
35190,lama1277-lewoe,when,erepirə,e r e p i r ə,,keraf1978
35191,lama1277-lewoe,this,bobo,b o b o,,keraf1978
35192,lama1277-lewoe,that,nene,n e n e,,keraf1978
35193,lama1277-lewoe,here,noʔo,n oʔo,,keraf1978
35194,lama1277-lewoe,there,weli,w e l i,,keraf1978
35195,lama1277-lewoe,left_side,wirĩ,w i r i _,,keraf1978
35196,lama1277-lewoe,right_side,wana,w a n a,,keraf1978
35197,lama1277-lewoe,few,kana,k a n a,,keraf1978
35198,lama1277-lewoe,all,rowao,r o w ao,,keraf1978
35199,lama1277-lewoe,many,boʔu,b o ʔ u,,keraf1978
35200,lama1277-lewoe,animal,əwã(nawu),ə w a _,,keraf1978
35201,lama1277-lewoe,animal,əwã(nawu),ə w a _ n a w u,,keraf1978
35202,lama1277-lewoe,dog,aho,a h o,,keraf1978
35203,lama1277-lewoe,tail,ʔiʔu,ʔ i ʔ u,,keraf1978
35204,lama1277-lewoe,fish,ʔiʔã,ʔ i ʔ a _,,keraf1978
35205,lama1277-lewoe,bird,manuʔotõ,m a n u ʔ o t o _,,keraf1978
35206,lama1277-lewoe,wing,api,a p i,,keraf1978
35207,lama1277-lewoe,feather,rawũ,r a w u _,,keraf1978
35208,lama1277-lewoe,snake,ula,u l a,,keraf1978
35209,lama1277-lewoe,egg,təlũ,t ə l u _,,keraf1978
35210,lama1277-lewoe,louse_clothing,uto,u t o,,keraf1978
35211,lama1277-lewoe,big,bəle,b ə l e,,keraf1978
35212,lama1277-lewoe,small,kana,k a n a,,keraf1978
35213,lama1277-lewoe,new,wərũ,w ə r u _,,keraf1978
35214,lama1277-lewoe,hot,pati,p a t i,,keraf1978
35215,lama1277-lewoe,cold,lətɔ,l ə t ɔ,,keraf1978
35216,lama1277-lewoe,good,diʔe,d i ʔ e,,keraf1978
35217,lama1277-lewoe,bad,datẽ,d a t e _,,keraf1978
35218,lama1277-lewoe,near,dahe,d a h e,,keraf1978
35219,lama1277-lewoe,far,doa,d o a,,keraf1978
35220,lama1277-lewoe,wet,ilo,i l o,,keraf1978
35221,lama1277-lewoe,dry,mɔrɔ,m ɔ r ɔ,,keraf1978
35222,lama1277-lewoe,long,bawã,b a w a _,,keraf1978
35223,lama1277-lewoe,short,boʔõ,b oʔo _,,keraf1978
35224,lama1277-lewoe,thin,mipi,m i p i,,keraf1978
35225,lama1277-lewoe,thick,wəra,w ə r a,,keraf1978
35226,lama1277-lewoe,dirty,raʔe,r a ʔ e,,keraf1978
35227,lama1277-lewoe,sharp,reʔõ,r e ʔ o _,,keraf1978
35228,lama1277-lewoe,blunt,milu,m i l u,,keraf1978
35229,lama1277-lewoe,heavy,bəra,b ə r a,,keraf1978
35230,lama1277-lewoe,straight,mohpa,m o h p a,,keraf1978
35231,lama1277-lewoe,wide,bəle,b ə l e,,keraf1978
35232,lama1277-lewoe,narrow,ʔuhu,ʔ u h u,,keraf1978
35233,lama1277-lewoe,rotten,weu,w eu,,keraf1978
35234,lama1277-lewoe,flat,mənete,m ə n e t e,,keraf1978
35235,lama1277-lewoe,black,mistã,m i s t a _,,keraf1978
35236,lama1277-lewoe,white,burɔ̃,b u r ɔ _,,keraf1978
35237,lama1277-lewoe,red,mera,m e r a,,keraf1978
35238,lama1277-lewoe,green,taŋe,t a ŋ e,,keraf1978
35239,lama1277-lewoe,yellow,umɔ,u m ɔ,,keraf1978
35240,lama1277-lewoe,scared,goʔə,g o ʔ ə,,keraf1978
35241,lama1277-lewoe,to_see,todo,t o d o,,keraf1978
35242,lama1277-lewoe,to_hear,dəŋe,d ə ŋ e,,keraf1978
35243,lama1277-lewoe,to_smell,hodã,h o d a _,,keraf1978
35244,lama1277-lewoe,to_think,huã,h ua _,,keraf1978
35245,lama1277-lewoe,to_know,təgo,t ə g o,,keraf1978
35246,lama1277-lewoe,to_say,təde,t ə d e,,keraf1978
35247,lama1277-lewoe,to_lie_down,ewa,e w a,,keraf1978
35248,lama1277-lewoe,to_sleep,turu,t u r u,,keraf1978
35249,lama1277-lewoe,to_sit,tobo,t o b o,,keraf1978
35250,lama1277-lewoe,to_stand,diri,d i r i,,keraf1978
35251,lama1277-lewoe,to_walk,pã,p a _,,keraf1978
35252,lama1277-lewoe,to_swim,naŋi,n a ŋ i,,keraf1978
35253,lama1277-lewoe,to_fly,bɔʔɔ̃,b ɔ ʔ ɔ _,on the scan it looks like there is a vague tilde above the last ɔ; check if misprint,keraf1978
35254,lama1277-lewoe,to_fall_from_above,moru,m o r u,,keraf1978
35255,lama1277-lewoe,to_drink,enu,e n u,"enu, menu: different inflections",keraf1978
35256,lama1277-lewoe,to_drink,menu,m e n u,"enu, menu: different inflections",keraf1978
35257,lama1277-lewoe,to_eat,a,a,"a, ga: different inflections",keraf1978
35258,lama1277-lewoe,to_eat,ga,g a,"a, ga: different inflections",keraf1978
35259,lama1277-lewoe,to_cook,bihu,b i h u,,keraf1978
35260,lama1277-lewoe,to_wash,baha,b a h a,,keraf1978
35261,lama1277-lewoe,to_sew,heu,h eu,,keraf1978
35262,lama1277-lewoe,alive,mori,m o r i,,keraf1978
35263,lama1277-lewoe,to_breathe,hədu,h ə d u,,keraf1978
35264,lama1277-lewoe,to_work,ewo eʔo,e w o _ e ʔ o,,keraf1978
35265,lama1277-lewoe,to_die,mata,m a t a,,keraf1978
35266,lama1277-lewoe,to_give,sorõ,s o r o _,,keraf1978
35267,lama1277-lewoe,to_wipe,hapu,h a p u,,keraf1978
35268,lama1277-lewoe,to_come,hoʔe,h o ʔ e,,keraf1978
35269,lama1277-lewoe,to_laugh,geʔa,g e ʔ a,,keraf1978
35270,lama1277-lewoe,to_cry,tani,t a n i,,keraf1978
35271,lama1277-lewoe,to_dance,sokə,s o k ə,,keraf1978
35272,lama1277-lewoe,to_sing,kata,k a t a,,keraf1978
35273,lama1277-lewoe,to_burn_clear_land,deʔe,d eʔe,,keraf1978
35274,lama1277-lewoe,to_suck,tuhu,t u h u,,keraf1978
35275,lama1277-lewoe,to_blow,pui,p ui,,keraf1978
35276,lama1277-lewoe,to_spit,piru,p i r u,,keraf1978
35277,lama1277-lewoe,to_vomit,mu,m u,,keraf1978
35278,lama1277-lewoe,to_rub,doru,d o r u,,keraf1978
35279,lama1277-lewoe,to_scratch,ragu,r a g u,,keraf1978
35280,lama1277-lewoe,to_bite,giʔi,g iʔi,,keraf1978
35281,lama1277-lewoe,to_cut,belu,b e l u,,keraf1978
35282,lama1277-lewoe,to_split,ləgo,l ə g o,,keraf1978
35283,lama1277-lewoe,to_stab,tuba,t u b a,,keraf1978
35284,lama1277-lewoe,to_fight,ladu(woʔi),l a d u,,keraf1978
35285,lama1277-lewoe,to_fight,ladu(woʔi),l a d uw o ʔ i,,keraf1978
35286,lama1277-lewoe,to_throw,geba,g e b a,,keraf1978
35287,lama1277-lewoe,to_hunt,deru,d e r u,,keraf1978
35288,lama1277-lewoe,to_kill,belu,b e l u,,keraf1978
35289,lama1277-lewoe,to_dig,gɔli,g ɔ l i,,keraf1978
35290,lama1277-lewoe,to_flow,bã,b a _,,keraf1978
35291,lama1277-lewoe,to_float,bɔo,b ɔ o,,keraf1978
35292,lama1277-lewoe,to_hold,pehe,p e h e,,keraf1978
35293,lama1277-lewoe,to_tie,gui,g ui,,keraf1978
35294,lama1277-lewoe,to_play,pule,p u l e,,keraf1978
35295,lama1277-lewoe,to_pull,idɔ,i d ɔ,,keraf1978
35296,lama1277-lewoe,to_push,udu,u d u,,keraf1978
35297,lama1277-lewoe,to_squeeze,piu,p i u,,keraf1978
35298,lama1277-lewoe,to_bark,əso ʔamã,ə s o _ ʔ a m a _,,keraf1978
35299,lama1277-lewoe,to_shoot,pasa,p a s a,,keraf1978
35300,lama1277-lewoe,footprint,lei pã,l ei _ p a _,,keraf1978
35301,lama1277-lewoe,to_return,peko,p e k o,,keraf1978
35302,lama1277-lewoe,stomach_belly,ũhãlau,u _ h a _ l au,,keraf1978
35303,lama1277-lewoe,teeth,ihpe,i h p e,,keraf1978
35304,lama1277-lewoe,fist,sado,s a d o,,keraf1978
35305,lama1277-lewoe,stem,nawa,n a w a,,keraf1978
35306,lama1277-lewoe,to_swell,mawa,m a w a,,keraf1978
35307,lama1277-lewoe,earthworm,səwalo,s ə w a l o,,keraf1978
35308,lama1277-lewoe,dew,apũ,a p u _,,keraf1978
35309,lama1277-lewoe,old_people,magũ,m a g u _,,keraf1978
35310,lama1277-lewoe,correct,na toʔõ,n a _ t oʔo _,,keraf1978
35311,lama1277-lewoe,at,wəli,w ə l i,,keraf1978
35312,lama1277-lewoe,inside,ləmə,l ə m ə,,keraf1978
35313,lama1277-lewoe,other,pehã,p e h a _,,keraf1978
35314,lama1277-lewoe,some,pirəpirə,p i r ə p i r ə,,keraf1978
35315,lama1277-lewok,sky,kələm,k ə l ə m,,keraf1978
35316,lama1277-lewok,sun,ləjawu,l ə d͡ʒ a w u,,keraf1978
35317,lama1277-lewok,star,tonaru,t o n a r u,,keraf1978
35318,lama1277-lewok,night,rəma,r ə m a,,keraf1978
35319,lama1277-lewok,day,ləyon,l ə j o n,,keraf1978
35320,lama1277-lewok,year,tunən,t u n ə n,,keraf1978
35321,lama1277-lewok,cloud,kowaru,k o w a r u,,keraf1978
35322,lama1277-lewok,wind,aŋinu,a ŋ i n u,,keraf1978
35323,lama1277-lewok,rain,apunu,a p u n u,,keraf1978
35324,lama1277-lewok,river_stream,baku,b a k u,,keraf1978
35325,lama1277-lewok,lake,liworu,l i w o r u,,keraf1978
35326,lama1277-lewok,mountain,ileru,i l e r u,,keraf1978
35327,lama1277-lewok,Earth,ənaj,ə n a dZ,,keraf1978
35328,lama1277-lewok,stone,watoru,w a t o r u,,keraf1978
35329,lama1277-lewok,water,waeru,w a e r u,,keraf1978
35330,lama1277-lewok,sea,loyoru,l o j o r u,,keraf1978
35331,lama1277-lewok,forest,maŋak,m a ŋ a k,,keraf1978
35332,lama1277-lewok,road,lalanu,l a l a n u,,keraf1978
35333,lama1277-lewok,rope,tali,t a l i,,keraf1978
35334,lama1277-lewok,clothing,anampunak,a n a m p u n a k,,keraf1978
35335,lama1277-lewok,fire,aperu,a p e r u,,keraf1978
35336,lama1277-lewok,smoke,sənəgur,s ə n ə g u r,,keraf1978
35337,lama1277-lewok,dust,amutu,a m u t u,,keraf1978
35338,lama1277-lewok,dust,kawok,k a w o k,,keraf1978
35339,lama1277-lewok,sand,wəraru,w ə r a r u,,keraf1978
35340,lama1277-lewok,grass,mewak,m e w a k,,keraf1978
35341,lama1277-lewok,tree,kayoru,k a j o r u,,keraf1978
35342,lama1277-lewok,leaf,lolo,l o l o,,keraf1978
35343,lama1277-lewok,root,kamak,k a m a k,,keraf1978
35344,lama1277-lewok,fruit,wuak,w ua k,,keraf1978
35345,lama1277-lewok,seed,kuluk,k u l u k,,keraf1978
35346,lama1277-lewok,flower,buŋaru,b u ŋ a r u,,keraf1978
35347,lama1277-lewok,salt,iraru,i r a r u,,keraf1978
35348,lama1277-lewok,fat,wojak,w o d͡ʒ a k,,keraf1978
35349,lama1277-lewok,meat,elaŋ,e l a ŋ,,keraf1978
35350,lama1277-lewok,bone,riuk,r i u k,,keraf1978
35351,lama1277-lewok,blood,səmei,s ə m ei,,keraf1978
35352,lama1277-lewok,heart,puo,p uo,,keraf1978
35353,lama1277-lewok,liver,kəbotik ate,k ə b o t i k _ a t e,,keraf1978
35354,lama1277-lewok,stomach_belly,taiga,t ai g a,,keraf1978
35355,lama1277-lewok,head,uluga,u l u g a,,keraf1978
35356,lama1277-lewok,hair,rata,r a t a,,keraf1978
35357,lama1277-lewok,eye,mata,m a t a,,keraf1978
35358,lama1277-lewok,ear,kiŋa,k i ŋ a,,keraf1978
35359,lama1277-lewok,nose,nijuga,n i d͡ʒ u g a,,keraf1978
35360,lama1277-lewok,mouth,nusəga,n u s ə g a,,keraf1978
35361,lama1277-lewok,tongue,ewel,e w e l,,keraf1978
35362,lama1277-lewok,neck,wule,w u l e,,keraf1978
35363,lama1277-lewok,hand,limaga,l i m a g a,,keraf1978
35364,lama1277-lewok,foot,liga,l i g a,,keraf1978
35365,lama1277-lewok,back,kənaruga,k ə n a r u g a,,keraf1978
35366,lama1277-lewok,skin,kuda,k u d a,,keraf1978
35367,lama1277-lewok,person,səlik,s ə l i k,,keraf1978
35368,lama1277-lewok,name,nayan,n a j a n,,keraf1978
35369,lama1277-lewok,child,nuya,n u j a,,keraf1978
35370,lama1277-lewok,man,lame,l a m e,,keraf1978
35371,lama1277-lewok,woman,bine,b i n e,,keraf1978
35372,lama1277-lewok,husband,awaga lame,a w a g a _ l a m e,,keraf1978
35373,lama1277-lewok,wife,awaga bine,a w a g a _ b i n e,,keraf1978
35374,lama1277-lewok,mother,ina,i n a,,keraf1978
35375,lama1277-lewok,father,ama,a m a,,keraf1978
35376,lama1277-lewok,older_sibling,kaka,k a k a,,keraf1978
35377,lama1277-lewok,younger_sibling,wajiga,w a d͡ʒ i g a,,keraf1978
35378,lama1277-lewok,1sg,gone,g o n e,,keraf1978
35379,lama1277-lewok,2sg_informal,mone,m o n e,,keraf1978
35380,lama1277-lewok,3sg,nane,n a n e,,keraf1978
35381,lama1277-lewok,1pl_excl,kame,k a m e,,keraf1978
35382,lama1277-lewok,1pl_incl,tite,t i t e,,keraf1978
35383,lama1277-lewok,3pl,yane,j a n e,,keraf1978
35384,lama1277-lewok,and,no,n o,,keraf1978
35385,lama1277-lewok,because,puk,p u k,,keraf1978
35386,lama1277-lewok,with,no ,n o,,keraf1978
35387,lama1277-lewok,what,lane,l a n e,,keraf1978
35388,lama1277-lewok,who,enaku,e n a k u,,keraf1978
35389,lama1277-lewok,where,maga,m a g a,,keraf1978
35390,lama1277-lewok,when,jəm pira, d͡ʒ ə m _ p i r a,,keraf1978
35391,lama1277-lewok,this,bədi,b ə d i,,keraf1978
35392,lama1277-lewok,that,dede,d e d e,,keraf1978
35393,lama1277-lewok,here,bədi,b ə d i,,keraf1978
35394,lama1277-lewok,there,wəli,w ə l i,,keraf1978
35395,lama1277-lewok,left_side,seke,s e k e,,keraf1978
35396,lama1277-lewok,right_side,wanã,w a n ã,,keraf1978
35397,lama1277-lewok,few,kənəko,k ə n ə k o,,keraf1978
35398,lama1277-lewok,all,səmua,s ə m ua,,keraf1978
35399,lama1277-lewok,many,rai,r ai,,keraf1978
35400,lama1277-lewok,animal,binataŋ,b i n a t a ŋ,,keraf1978
35401,lama1277-lewok,dog,aoru,ao r u,,keraf1978
35402,lama1277-lewok,tail,ikur,i k u r,,keraf1978
35403,lama1277-lewok,fish,ikan,i k a n,,keraf1978
35404,lama1277-lewok,bird,koloŋ,k o l o ŋ,,keraf1978
35405,lama1277-lewok,wing,kəpik,k ə p i k,,keraf1978
35406,lama1277-lewok,feather,rawuk,r a w u k,,keraf1978
35407,lama1277-lewok,snake,ularu,u l a r u,,keraf1978
35408,lama1277-lewok,egg,təluk,t ə l u k,,keraf1978
35409,lama1277-lewok,louse_clothing,kutoru,k u t o r u,,keraf1978
35410,lama1277-lewok,big,kedak,k e d a k,,keraf1978
35411,lama1277-lewok,small,anak,a n a k,,keraf1978
35412,lama1277-lewok,new,wəru,w ə r u,,keraf1978
35413,lama1277-lewok,hot,kati,k a t i,,keraf1978
35414,lama1277-lewok,cold,lətəs,l ə t ə s,,keraf1978
35415,lama1277-lewok,good,alus,a l u s,,keraf1978
35416,lama1277-lewok,bad,kədatək,k ə d a t ə k,,keraf1978
35417,lama1277-lewok,near,dae,d a e,,keraf1978
35418,lama1277-lewok,far,doa,d o a,,keraf1978
35419,lama1277-lewok,wet,sənəbar,s ə n ə b a r,,keraf1978
35420,lama1277-lewok,dry,majak,m a d͡ʒ a k,,keraf1978
35421,lama1277-lewok,long,doak,d o a k,,keraf1978
35422,lama1277-lewok,short,məgok,m ə g o k,,keraf1978
35423,lama1277-lewok,thin,mipiwu,m i p i w u,,keraf1978
35424,lama1277-lewok,thick,təbalɤ,t ə b a l ɤ,,keraf1978
35425,lama1277-lewok,dirty,milan,m i l a n,,keraf1978
35426,lama1277-lewok,sharp,rəkət,r ə k ə t,,keraf1978
35427,lama1277-lewok,blunt,kəmoso,k ə m o s o,,keraf1978
35428,lama1277-lewok,heavy,bərat,b ə r a t,,keraf1978
35429,lama1277-lewok,straight,mulur,m u l u r,,keraf1978
35430,lama1277-lewok,wide,loŋgar,l o ŋ g a r,,keraf1978
35431,lama1277-lewok,narrow,kənipot,k ə n i p o t,,keraf1978
35432,lama1277-lewok,rotten,wauk,w au k,,keraf1978
35433,lama1277-lewok,flat,lerek,l e r e k,,keraf1978
35434,lama1277-lewok,black,mitəm,m i t ə m,,keraf1978
35435,lama1277-lewok,white,bujak,b u d͡ʒ a k,,keraf1978
35436,lama1277-lewok,red,mera,m e r a,,keraf1978
35437,lama1277-lewok,green,pəris,p ə r i s,,keraf1978
35438,lama1277-lewok,yellow,kumas,k u m a s,,keraf1978
35439,lama1277-lewok,scared,takutga,t a k u t g a,,keraf1978
35440,lama1277-lewok,to_see,bele,b e l e,,keraf1978
35441,lama1277-lewok,to_hear,dəŋər,d ə ŋ ə r,,keraf1978
35442,lama1277-lewok,to_smell,sodam,s o d a m,,keraf1978
35443,lama1277-lewok,to_think,petən,p e t ə n,,keraf1978
35444,lama1277-lewok,to_know,ketən,k e t ə n,,keraf1978
35445,lama1277-lewok,to_say,maik,m ai k,,keraf1978
35446,lama1277-lewok,to_lie_down,gəle,g ə l e,,keraf1978
35447,lama1277-lewok,to_sleep,gəle,g ə l e,,keraf1978
35448,lama1277-lewok,to_sit,tobe,t o b e,,keraf1978
35449,lama1277-lewok,to_stand,diri,d i r i,,keraf1978
35450,lama1277-lewok,to_walk,pana,p a n a,,keraf1978
35451,lama1277-lewok,to_swim,naŋe,n a ŋ e,,keraf1978
35452,lama1277-lewok,to_fly,bəka,b ə k a,,keraf1978
35453,lama1277-lewok,to_fall_from_above,ləŋat,l ə ŋ a t,,keraf1978
35454,lama1277-lewok,to_drink,menu,m e n u,,keraf1978
35455,lama1277-lewok,to_eat,ka,k a,"ka, ga: different inflections",keraf1978
35456,lama1277-lewok,to_eat,ga,g a,"ka, ga: different inflections",keraf1978
35457,lama1277-lewok,to_cook,giu,g i u,,keraf1978
35458,lama1277-lewok,to_wash,basa,b a s a,,keraf1978
35459,lama1277-lewok,to_sew,saur,s au r,,keraf1978
35460,lama1277-lewok,alive,mojip,m o d͡ʒ i p,,keraf1978
35461,lama1277-lewok,to_breathe,sənaiga,s ə n ai g a,,keraf1978
35462,lama1277-lewok,to_work,kərja,k ə r d͡ʒ a,,keraf1978
35463,lama1277-lewok,to_die,belu,b e l u,,keraf1978
35464,lama1277-lewok,to_give,ne,n e,,keraf1978
35465,lama1277-lewok,to_wipe,apus,a p u s,,keraf1978
35466,lama1277-lewok,to_come,haka,h a k a,,keraf1978
35467,lama1277-lewok,to_laugh,geka,g e k a,,keraf1978
35468,lama1277-lewok,to_cry,giar,g ia r,,keraf1978
35469,lama1277-lewok,to_dance,soka,s o k a,,keraf1978
35470,lama1277-lewok,to_sing,kantar,k a n t a r,,keraf1978
35471,lama1277-lewok,to_burn_clear_land,papi,p a p i,,keraf1978
35472,lama1277-lewok,to_suck,tusu,t u s u,,keraf1978
35473,lama1277-lewok,to_blow,pur,p u r,,keraf1978
35474,lama1277-lewok,to_spit,təmiju,t ə m i d͡ʒ u,,keraf1978
35475,lama1277-lewok,to_vomit,lua,l ua,,keraf1978
35476,lama1277-lewok,to_rub,doru,d o r u,,keraf1978
35477,lama1277-lewok,to_scratch,kəragum,k ə r a g u m,,keraf1978
35478,lama1277-lewok,to_bite,giki,g i k i,,keraf1978
35479,lama1277-lewok,to_cut,belu,b e l u,,keraf1978
35480,lama1277-lewok,to_split,ləga,l ə g a,,keraf1978
35481,lama1277-lewok,to_stab,tubak,t u b a k,,keraf1978
35482,lama1277-lewok,to_fight,puno,p u n o,,keraf1978
35483,lama1277-lewok,to_throw,dəka,d ə k a,,keraf1978
35484,lama1277-lewok,to_hunt,bati,b a t i,,keraf1978
35485,lama1277-lewok,to_kill,belu,b e l u,,keraf1978
35486,lama1277-lewok,to_dig,gali,g a l i,,keraf1978
35487,lama1277-lewok,to_flow,baŋak,b a ŋ a k,,keraf1978
35488,lama1277-lewok,to_float,nebon,n e b o n,,keraf1978
35489,lama1277-lewok,to_hold,soga,s o g a,,keraf1978
35490,lama1277-lewok,to_tie,pui,p ui,,keraf1978
35491,lama1277-lewok,to_play,gəlasa,g ə l a s a,,keraf1978
35492,lama1277-lewok,to_pull,tugu,t u g u,,keraf1978
35493,lama1277-lewok,to_push,uduk,u d u k,,keraf1978
35494,lama1277-lewok,to_squeeze,piuk,p i u k,,keraf1978
35495,lama1277-lewok,to_bark,kamak,k a m a k,,keraf1978
35496,lama1277-lewok,to_shoot,pasak,p a s a k,,keraf1978
35497,lama1277-lewok,footprint,liga əpak,l i g a _ ə p a k,,keraf1978
35498,lama1277-lewok,to_return,tue,t u e,,keraf1978
35499,lama1277-lewok,stomach_belly,taik,t ai k,,keraf1978
35500,lama1277-lewok,teeth,paiga,p ai g a,,keraf1978
35501,lama1277-lewok,fist,tubuk,t u b u k,,keraf1978
35502,lama1277-lewok,stem,puk,p u k,,keraf1978
35503,lama1277-lewok,to_swell,sobaj,s o b a dZ,,keraf1978
35504,lama1277-lewok,earthworm,səwalaku,s ə w a l a k u,,keraf1978
35505,lama1277-lewok,dew,apunu,a p u n u,,keraf1978
35506,lama1277-lewok,old_people,magu,m a g u,,keraf1978
35507,lama1277-lewok,correct,na moi,n a _ m oi,,keraf1978
35508,lama1277-lewok,at,je,je,,keraf1978
35509,lama1277-lewok,inside,or,o r,,keraf1978
35510,lama1277-lewok,other,gesak,g e s a k,,keraf1978
35511,lama1277-lewok,some,pira,p i r a,,keraf1978
35512,lama1277-lewog,sky,kəlã,k ə l a _,,keraf1978
35513,lama1277-lewog,sun,ləra,l ə r a,,keraf1978
35514,lama1277-lewog,star,pətala,p ə t a l a,,keraf1978
35515,lama1277-lewog,night,rəmã,r ə m a _,,keraf1978
35516,lama1277-lewog,day,lərõ,l ə r o _,,keraf1978
35517,lama1277-lewog,year,sũ,s u _,,keraf1978
35518,lama1277-lewog,cloud,kowa,k o w a,,keraf1978
35519,lama1277-lewog,wind,aŋi,a ŋ i,,keraf1978
35520,lama1277-lewog,rain,urã,u r a _,,keraf1978
35521,lama1277-lewog,river_stream,suŋe,s u ŋ e,,keraf1978
35522,lama1277-lewog,lake,liwũ,l i w u _,,keraf1978
35523,lama1277-lewog,mountain,ile,i l e,,keraf1978
35524,lama1277-lewog,Earth,tana,t a n a,,keraf1978
35525,lama1277-lewog,stone,wato,w a t o,,keraf1978
35526,lama1277-lewog,water,wai,w ai,,keraf1978
35527,lama1277-lewog,sea,tahik,t a h i k,,keraf1978
35528,lama1277-lewog,forest,nəwoʔona,n ə w oʔo n a,,keraf1978
35529,lama1277-lewog,road,laran,l a r a n,,keraf1978
35530,lama1277-lewog,rope,tale,t a l e,,keraf1978
35531,lama1277-lewog,clothing,akəpake,a k ə p a k e,,keraf1978
35532,lama1277-lewog,fire,ape,a p e,,keraf1978
35533,lama1277-lewog,smoke,nuhũ,n u h u _,,keraf1978
35534,lama1277-lewog,dust,keawuk,k e a w u k,,keraf1978
35535,lama1277-lewog,dust,kəʔawuk,k ə ʔ a w u k,,keraf1978
35536,lama1277-lewog,sand,wəra,w ə r a,,keraf1978
35537,lama1277-lewog,grass,kərəmə,k ə r ə m ə,,keraf1978
35538,lama1277-lewog,tree,kayo,k a j o,,keraf1978
35539,lama1277-lewog,leaf,lepaʔã,l e p aʔa _,,keraf1978
35540,lama1277-lewog,root,ramuk,r a m u k,,keraf1978
35541,lama1277-lewog,fruit,wuʔã,w u ʔ a _,,keraf1978
35542,lama1277-lewog,seed,kulʔũ,k u l ʔ u _,,keraf1978
35543,lama1277-lewog,flower,puhũ,p u h u _,,keraf1978
35544,lama1277-lewog,salt,siʔa,s i ʔ a,,keraf1978
35545,lama1277-lewog,fat,worʔã,w o r ʔ a _,,keraf1978
35546,lama1277-lewog,meat,ihik,i h i k,,keraf1978
35547,lama1277-lewog,bone,riʔu,r i ʔ u,,keraf1978
35548,lama1277-lewog,blood,meiʔ,m ei ʔ,,keraf1978
35549,lama1277-lewog,heart,puhũ,p u h u _,,keraf1978
35550,lama1277-lewog,liver,ate,a t e,,keraf1978
35551,lama1277-lewog,stomach_belly,luwu,l uw u,,keraf1978
35552,lama1277-lewog,head,kotã,k o t a _,,keraf1978
35553,lama1277-lewog,hair,rataʔ,r a t a ʔ,,keraf1978
35554,lama1277-lewog,eye,mata,m a t a,,keraf1978
35555,lama1277-lewog,ear,tilu,t i l u,,keraf1978
35556,lama1277-lewog,nose,irut,i r u t,,keraf1978
35557,lama1277-lewog,mouth,wəwat,w ə w a t,,keraf1978
35558,lama1277-lewog,tongue,wewel,w e w e l,,keraf1978
35559,lama1277-lewog,neck,wulĩ,w u l i _,,keraf1978
35560,lama1277-lewog,hand,lima,l i m a,,keraf1978
35561,lama1277-lewog,foot,lei,l ei,,keraf1978
35562,lama1277-lewog,back,uhuk,u h u k,,keraf1978
35563,lama1277-lewog,skin,kama,k a m a,,keraf1978
35564,lama1277-lewog,person,atadikã,a t a d i k a _,,keraf1978
35565,lama1277-lewog,name,narã,n a r a _,,keraf1978
35566,lama1277-lewog,child,anaʔ,a n a ʔ,,keraf1978
35567,lama1277-lewog,man,amalake,a m a l a k e,,keraf1978
35568,lama1277-lewog,woman,inawae,i n a w a e,,keraf1978
35569,lama1277-lewog,husband,lake,l a k e,,keraf1978
35570,lama1277-lewog,wife,kəwae,k ə w a e,,keraf1978
35571,lama1277-lewog,mother,əmaʔ,ə m a ʔ,,keraf1978
35572,lama1277-lewog,father,bapa,b a p a,,keraf1978
35573,lama1277-lewog,older_sibling,tata,t a t a,,keraf1978
35574,lama1277-lewog,younger_sibling,ariʔ,a r i ʔ,,keraf1978
35575,lama1277-lewog,1sg,go,g o,,keraf1978
35576,lama1277-lewog,2sg_informal,mo,m o,,keraf1978
35577,lama1277-lewog,2sg_informal,mio,m i o,,keraf1978
35578,lama1277-lewog,3sg,na,n a,,keraf1978
35579,lama1277-lewog,1pl_excl,kame,k a m e,,keraf1978
35580,lama1277-lewog,1pl_incl,tite,t i t e,,keraf1978
35581,lama1277-lewog,3pl,ra,r a,,keraf1978
35582,lama1277-lewog,and,noʔõ,n oʔo _,,keraf1978
35583,lama1277-lewog,because,pukən,p u k ə n,,keraf1978
35584,lama1277-lewog,if,kalu,k a l u,,keraf1978
35585,lama1277-lewog,with,noʔõ,n oʔo _,,keraf1978
